YMD,NAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,TMP_2,DEW_2,RH,AT mean,AT max
5/25/1998,PHU BAI,16.4,107.7,1998,5,25,25.11428571,21.98571429,83.42857143,22.64698143,25.23729
5/26/1998,PHU BAI,16.4,107.7,1998,5,26,26.67777778,21.45555556,74.66666667,24.19298111,28.0312
5/27/1998,PHU BAI,16.4,107.7,1998,5,27,27.7875,24.15,81.75,25.33727,30.1492
5/28/1998,PHU BAI,16.4,107.7,1998,5,28,30.0,25.6625,79.125,27.55963625,32.7489
5/29/1998,PHU BAI,16.4,107.7,1998,5,29,30.3125,25.5125,77.25,27.86796625,33.1465
5/30/1998,PHU BAI,16.4,107.7,1998,5,30,28.675,25.225,82.375,26.2358925,30.9444
5/31/1998,PHU BAI,16.4,107.7,1998,5,31,29.3625,25.7,81.75,26.926535,31.56834
6/1/1998,PHU BAI,16.4,107.7,1998,6,1,29.7875,24.3375,74.5,27.32813875,32.13108
6/2/1998,PHU BAI,16.4,107.7,1998,6,2,30.7125,24.1625,69.875,28.24491125,33.02568
6/3/1998,PHU BAI,16.4,107.7,1998,6,3,31.4375,24.225,66.875,28.9665175,32.22895
6/4/1998,PHU BAI,16.4,107.7,1998,6,4,30.95,24.94285714,71.0,28.49292571,34.44176
6/5/1998,PHU BAI,16.4,107.7,1998,6,5,29.43333333,25.42222222,80.88888889,26.99269333,32.15097
6/6/1998,PHU BAI,16.4,107.7,1998,6,6,27.8,25.6125,88.5,25.37207125,28.37071
6/7/1998,PHU BAI,16.4,107.7,1998,6,7,29.5,25.7125,81.5,27.06340125,30.55904
6/8/1998,PHU BAI,16.4,107.7,1998,6,8,30.6375,24.275,71.375,28.1720825,33.94476
6/9/1998,PHU BAI,16.4,107.7,1998,6,9,30.2125,24.1625,71.5,27.74791125,33.32388
6/10/1998,PHU BAI,16.4,107.7,1998,6,10,29.8875,25.9,80.375,27.451445,31.66162
6/11/1998,PHU BAI,16.4,107.7,1998,6,11,29.97142857,25.44285714,78.0,27.52787571,31.96747
6/12/1998,PHU BAI,16.4,107.7,1998,6,12,29.7875,24.925,76.375,27.3371275,32.14638
6/13/1998,PHU BAI,16.4,107.7,1998,6,13,29.98571429,24.47142857,74.0,27.52721286,32.84218
6/14/1998,PHU BAI,16.4,107.7,1998,6,14,31.1375,24.9625,70.625,28.67960125,33.24131
6/15/1998,PHU BAI,16.4,107.7,1998,6,15,31.37142857,25.22857143,71.14285714,28.91619714,32.54398
6/16/1998,PHU BAI,16.4,107.7,1998,6,16,31.5,25.7,74.375,29.05121,35.04122
6/17/1998,PHU BAI,16.4,107.7,1998,6,17,31.85,24.9125,69.875,29.38706125,35.52904
6/18/1998,PHU BAI,16.4,107.7,1998,6,18,30.21111111,24.63333333,73.44444444,27.75373444,33.42634
6/19/1998,PHU BAI,16.4,107.7,1998,6,19,30.6625,23.6875,68.125,28.18794375,34.91275
6/20/1998,PHU BAI,16.4,107.7,1998,6,20,29.975,24.3875,73.5,27.51527875,33.13732
6/21/1998,PHU BAI,16.4,107.7,1998,6,21,29.775,24.1125,73.875,27.31227125,33.51656
6/22/1998,PHU BAI,16.4,107.7,1998,6,22,30.375,24.625,73.375,27.9165125,33.71383
6/23/1998,PHU BAI,16.4,107.7,1998,6,23,30.94285714,24.3,70.57142857,28.47599,34.93111
6/24/1998,PHU BAI,16.4,107.7,1998,6,24,30.1,25.2625,76.75,27.65291625,32.74278
6/25/1998,PHU BAI,16.4,107.7,1998,6,25,29.8,25.08571429,77.14285714,27.35201143,31.84512
6/26/1998,PHU BAI,16.4,107.7,1998,6,26,28.9125,25.35,82.25,26.47388,31.15238
6/27/1998,PHU BAI,16.4,107.7,1998,6,27,28.14285714,25.05714286,84.42857143,25.70437429,29.94275
6/28/1998,PHU BAI,16.4,107.7,1998,6,28,27.925,25.275,86.25,25.4911575,29.65526
6/29/1998,PHU BAI,16.4,107.7,1998,6,29,28.1625,24.4,81.375,25.713845,30.33729
6/30/1998,PHU BAI,16.4,107.7,1998,6,30,26.925,24.725,88.375,24.4887425,27.25436
7/1/1998,PHU BAI,16.4,107.7,1998,7,1,27.4375,24.8625,86.625,25.00027125,28.35082
7/2/1998,PHU BAI,16.4,107.7,1998,7,2,27.6125,24.7125,85.125,25.17192625,28.7576
7/3/1998,PHU BAI,16.4,107.7,1998,7,3,27.7375,24.5125,83.375,25.29311625,28.85088
7/4/1998,PHU BAI,16.4,107.7,1998,7,4,28.1875,24.475,81.25,25.7398425,30.43516
7/5/1998,PHU BAI,16.4,107.7,1998,7,5,28.6625,24.7125,80.375,26.21562625,29.84488
7/6/1998,PHU BAI,16.4,107.7,1998,7,6,28.65,24.325,79.0,26.1972725,30.54374
7/7/1998,PHU BAI,16.4,107.7,1998,7,7,29.6,23.65,72.5,27.131245,32.72748
7/8/1998,PHU BAI,16.4,107.7,1998,7,8,28.95,24.6,79.625,26.49968,32.12802
7/9/1998,PHU BAI,16.4,107.7,1998,7,9,28.25555556,24.28888889,80.88888889,25.80464222,31.33129
7/10/1998,PHU BAI,16.4,107.7,1998,7,10,27.08571429,24.42857143,86.42857143,24.64395714,30.93216
7/11/1998,PHU BAI,16.4,107.7,1998,7,11,28.45714286,24.07142857,78.85714286,26.00169286,31.82523
7/12/1998,PHU BAI,16.4,107.7,1998,7,12,30.275,24.65714286,76.42857143,27.81760429,33.63432
7/13/1998,PHU BAI,16.4,107.7,1998,7,13,30.65714286,23.98571429,69.57142857,28.18718143,33.7276
7/14/1998,PHU BAI,16.4,107.7,1998,7,14,29.55714286,24.11428571,74.14285714,27.09574857,31.74572
7/15/1998,PHU BAI,16.4,107.7,1998,7,15,29.5375,24.525,76.125,27.0825075,31.53162
7/16/1998,PHU BAI,16.4,107.7,1998,7,16,30.36666667,24.16666667,71.66666667,27.90121667,31.82217
7/17/1998,PHU BAI,16.4,107.7,1998,7,17,29.5875,23.725,72.5,27.1199675,32.81005
7/18/1998,PHU BAI,16.4,107.7,1998,7,18,30.5125,23.6125,68.875,28.03769625,33.11896
7/19/1998,PHU BAI,16.4,107.7,1998,7,19,31.3375,24.625,70.375,28.8732375,34.81488
7/20/1998,PHU BAI,16.4,107.7,1998,7,20,31.5875,23.9125,67.125,29.11083625,35.815
7/21/1998,PHU BAI,16.4,107.7,1998,7,21,30.32857143,24.14285714,71.57142857,27.86298571,34.5075
7/22/1998,PHU BAI,16.4,107.7,1998,7,22,28.11428571,24.38571429,81.85714286,25.66570143,32.42622
7/23/1998,PHU BAI,16.4,107.7,1998,7,23,30.2875,24.2375,72.25,27.82360875,34.12214
7/24/1998,PHU BAI,16.4,107.7,1998,7,24,30.5375,24.25,72.625,28.0723,34.324
7/25/1998,PHU BAI,16.4,107.7,1998,7,25,30.1875,24.1625,72.125,27.72306125,32.52256
7/26/1998,PHU BAI,16.4,107.7,1998,7,26,30.1375,24.225,72.875,27.6743175,32.92934
7/27/1998,PHU BAI,16.4,107.7,1998,7,27,30.25,24.6625,73.5,27.79283625,32.72442
7/28/1998,PHU BAI,16.4,107.7,1998,7,28,30.1125,24.25,73.0,27.64985,33.03027
7/29/1998,PHU BAI,16.4,107.7,1998,7,29,30.35,24.05,71.5,27.882865,32.33294
7/30/1998,PHU BAI,16.4,107.7,1998,7,30,28.6875,23.1625,74.875,26.21676125,31.71206
7/31/1998,PHU BAI,16.4,107.7,1998,7,31,29.1125,24.35,76.75,26.65738,32.64032
8/1/1998,PHU BAI,16.4,107.7,1998,8,1,28.75,23.8875,77.25,26.28997875,33.20612
8/2/1998,PHU BAI,16.4,107.7,1998,8,2,30.825,23.0125,65.625,28.33914125,34.10378
8/3/1998,PHU BAI,16.4,107.7,1998,8,3,30.65,23.1625,66.5,28.16748625,33.70465
8/4/1998,PHU BAI,16.4,107.7,1998,8,4,30.35,23.075,66.5,27.8679475,33.00273
8/5/1998,PHU BAI,16.4,107.7,1998,8,5,29.45,23.575,72.5,26.9809975,31.62949
8/6/1998,PHU BAI,16.4,107.7,1998,8,6,28.97777778,24.27777778,77.22222222,26.52236111,31.75031
8/7/1998,PHU BAI,16.4,107.7,1998,8,7,28.5875,24.7125,80.875,26.14107625,30.84194
8/8/1998,PHU BAI,16.4,107.7,1998,8,8,27.625,24.4625,84.5,25.18052625,31.03156
8/9/1998,PHU BAI,16.4,107.7,1998,8,9,26.925,24.6375,88.125,24.48740375,29.14755
8/10/1998,PHU BAI,16.4,107.7,1998,8,10,29.225,24.3,77.125,26.76844,32.03015
8/11/1998,PHU BAI,16.4,107.7,1998,8,11,28.9875,22.8375,71.125,26.50998875,30.13543
8/12/1998,PHU BAI,16.4,107.7,1998,8,12,28.525,23.5375,76.0,26.06097375,30.93063
8/13/1998,PHU BAI,16.4,107.7,1998,8,13,29.325,23.4625,72.875,26.85502625,32.12037
8/14/1998,PHU BAI,16.4,107.7,1998,8,14,28.94444444,23.32222222,73.66666667,26.47460778,32.21365
8/15/1998,PHU BAI,16.4,107.7,1998,8,15,31.5,24.1,66.4,29.02673,32.52562
8/16/1998,PHU BAI,16.4,107.7,1998,8,16,26.35,24.65,90.5,23.916045,24.36411
8/17/1998,PHU BAI,16.4,107.7,1998,8,17,29.74285714,23.28571429,70.28571429,27.26767143,32.21365
8/18/1998,PHU BAI,16.4,107.7,1998,8,18,28.1125,24.0125,80.0,25.65821625,29.44116
8/19/1998,PHU BAI,16.4,107.7,1998,8,19,25.9875,24.475,91.875,23.5530425,26.65643
8/20/1998,PHU BAI,16.4,107.7,1998,8,20,27.3375,24.175,84.125,24.8903525,29.73324
8/21/1998,PHU BAI,16.4,107.7,1998,8,21,27.85,24.7,84.0,25.40781,29.15367
8/22/1998,PHU BAI,16.4,107.7,1998,8,22,28.0875,24.2125,81.125,25.63642625,31.33282
8/23/1998,PHU BAI,16.4,107.7,1998,8,23,29.31428571,24.15714286,76.0,26.85500429,31.33282
8/24/1998,PHU BAI,16.4,107.7,1998,8,24,29.45,24.4625,76.5,26.99457625,32.42928
8/25/1998,PHU BAI,16.4,107.7,1998,8,25,29.8125,23.6,70.875,27.341705,32.2213
8/26/1998,PHU BAI,16.4,107.7,1998,8,26,30.61428571,23.38571429,67.14285714,28.13540143,33.50585
8/27/1998,PHU BAI,16.4,107.7,1998,8,27,30.6375,22.8875,65.875,28.15085375,34.691
8/28/1998,PHU BAI,16.4,107.7,1998,8,28,30.9125,22.75,65.125,28.4221,35.87768
8/29/1998,PHU BAI,16.4,107.7,1998,8,29,31.65714286,23.08571429,63.28571429,29.16741143,34.89286
8/30/1998,PHU BAI,16.4,107.7,1998,8,30,28.05,24.2125,81.25,25.59915125,31.94452
8/31/1998,PHU BAI,16.4,107.7,1998,8,31,28.15,24.625,82.5,25.7048625,30.35259
9/1/1998,PHU BAI,16.4,107.7,1998,9,1,26.82857143,24.45714286,88.0,24.38879429,29.44575
9/2/1998,PHU BAI,16.4,107.7,1998,9,2,27.525,24.2375,83.625,25.07768375,30.7303
9/3/1998,PHU BAI,16.4,107.7,1998,9,3,29.22857143,23.87142857,74.71428571,26.76543286,31.12025
9/4/1998,PHU BAI,16.4,107.7,1998,9,4,29.025,23.775,75.375,26.5616075,32.91404
9/5/1998,PHU BAI,16.4,107.7,1998,9,5,28.7,24.0375,78.0,26.24257375,32.40939
9/6/1998,PHU BAI,16.4,107.7,1998,9,6,28.1,25.1125,84.5,25.66262125,29.4534
9/7/1998,PHU BAI,16.4,107.7,1998,9,7,25.725,24.0125,90.875,23.28504125,28.65667
9/8/1998,PHU BAI,16.4,107.7,1998,9,8,27.775,24.65714286,88.28571429,25.33260429,30.9444
9/9/1998,PHU BAI,16.4,107.7,1998,9,9,28.92857143,24.92857143,80.57142857,26.48340714,31.04992
9/10/1998,PHU BAI,16.4,107.7,1998,9,10,27.78571429,24.97142857,85.14285714,25.34806286,27.0678
9/11/1998,PHU BAI,16.4,107.7,1998,9,11,28.1,23.47142857,77.14285714,25.63751286,28.73771
9/12/1998,PHU BAI,16.4,107.7,1998,9,12,27.75714286,23.74285714,79.57142857,25.30086571,28.73924
9/13/1998,PHU BAI,16.4,107.7,1998,9,13,28.3875,23.78571429,77.42857143,25.92809643,29.53597
9/14/1998,PHU BAI,16.4,107.7,1998,9,14,28.54285714,24.48571429,79.42857143,26.09323143,28.65208
9/15/1998,PHU BAI,16.4,107.7,1998,9,15,27.9375,24.7875,84.125,25.49612375,29.16744
9/16/1998,PHU BAI,16.4,107.7,1998,9,16,26.65714286,25.42857143,93.14285714,24.23325714,26.37506
9/17/1998,PHU BAI,16.4,107.7,1998,9,17,25.3,24.425,95.0,22.8689025,25.76642
9/18/1998,PHU BAI,16.4,107.7,1998,9,18,24.4875,24.0875,97.625,22.05611375,23.77689
9/19/1998,PHU BAI,16.4,107.7,1998,9,19,24.45,23.7875,96.125,22.01424875,23.47257
9/20/1998,PHU BAI,16.4,107.7,1998,9,20,24.1875,23.675,96.875,21.7516025,24.16531
9/21/1998,PHU BAI,16.4,107.7,1998,9,21,24.16666667,22.15,88.83333333,21.70756167,22.94191
9/22/1998,PHU BAI,16.4,107.7,1998,9,22,26.57142857,22.98571429,81.57142857,24.11068143,28.1459
9/23/1998,PHU BAI,16.4,107.7,1998,9,23,26.7,24.7625,89.625,24.26566625,27.56174
9/24/1998,PHU BAI,16.4,107.7,1998,9,24,26.8375,25.05,90.375,24.40674,27.65808
9/25/1998,PHU BAI,16.4,107.7,1998,9,25,25.0375,24.3375,95.875,22.60663875,24.16684
9/26/1998,PHU BAI,16.4,107.7,1998,9,26,25.675,24.6625,94.375,23.24528625,25.47587
9/27/1998,PHU BAI,16.4,107.7,1998,9,27,24.9375,23.975,94.5,22.5016925,25.36576
9/28/1998,PHU BAI,16.4,107.7,1998,9,28,23.7125,23.3375,97.625,21.27428875,21.96627
9/29/1998,PHU BAI,16.4,107.7,1998,9,29,24.1375,23.55,96.625,21.69999,22.763
9/30/1998,PHU BAI,16.4,107.7,1998,9,30,23.65714286,22.9,95.57142857,21.21257,21.55796
10/1/1998,PHU BAI,16.4,107.7,1998,10,1,24.3,22.58571429,90.42857143,21.84676143,23.05202
10/2/1998,PHU BAI,16.4,107.7,1998,10,2,23.15714286,21.87142857,92.57142857,20.69983286,21.94944
10/3/1998,PHU BAI,16.4,107.7,1998,10,3,25.01428571,22.0,83.57142857,22.5478,23.6423
10/4/1998,PHU BAI,16.4,107.7,1998,10,4,22.76666667,20.58333333,88.0,20.29199167,22.62076
10/5/1998,PHU BAI,16.4,107.7,1998,10,5,24.78571429,22.73333333,87.16666667,22.33182,24.0552
10/6/1998,PHU BAI,16.4,107.7,1998,10,6,24.7,23.825,94.875,22.2633225,23.56279
10/7/1998,PHU BAI,16.4,107.7,1998,10,7,25.925,24.4125,91.875,23.48996125,27.55562
10/8/1998,PHU BAI,16.4,107.7,1998,10,8,26.35,24.225,88.75,23.9095425,27.0525
10/9/1998,PHU BAI,16.4,107.7,1998,10,9,26.57142857,24.45,87.16666667,24.133085,27.65196
10/10/1998,PHU BAI,16.4,107.7,1998,10,10,26.325,24.275,89.25,23.8854575,27.35223
10/11/1998,PHU BAI,16.4,107.7,1998,10,11,26.27142857,24.12857143,88.57142857,23.82996714,26.25577
10/12/1998,PHU BAI,16.4,107.7,1998,10,12,27.075,24.425,86.25,24.6332525,27.95475
10/13/1998,PHU BAI,16.4,107.7,1998,10,13,26.475,24.475,89.25,24.0376175,27.05556
10/14/1998,PHU BAI,16.4,107.7,1998,10,14,27.025,24.2625,86.125,24.58106625,28.54503
10/15/1998,PHU BAI,16.4,107.7,1998,10,15,25.7125,23.825,89.75,23.2697475,26.55397
10/16/1998,PHU BAI,16.4,107.7,1998,10,16,26.9375,24.0625,85.625,24.49103125,29.54974
10/17/1998,PHU BAI,16.4,107.7,1998,10,17,27.8125,24.6125,83.5,25.36919625,28.86618
10/18/1998,PHU BAI,16.4,107.7,1998,10,18,25.4875,23.6125,89.625,23.04284625,25.25871
10/19/1998,PHU BAI,16.4,107.7,1998,10,19,24.625,22.1125,86.5,22.16257125,25.73123
10/20/1998,PHU BAI,16.4,107.7,1998,10,20,23.5375,22.65,94.75,21.08982,21.76747
10/21/1998,PHU BAI,16.4,107.7,1998,10,21,26.175,21.9125,78.25,23.70021125,26.12424
10/22/1998,PHU BAI,16.4,107.7,1998,10,22,23.925,22.9875,94.5,21.48015875,22.96486
10/23/1998,PHU BAI,16.4,107.7,1998,10,23,24.3,22.77142857,91.28571429,21.84960286,24.04602
10/24/1998,PHU BAI,16.4,107.7,1998,10,24,24.1125,20.8125,83.125,21.63325625,26.30927
10/25/1998,PHU BAI,16.4,107.7,1998,10,25,23.8125,19.0875,77.875,21.30866375,27.48677
10/26/1998,PHU BAI,16.4,107.7,1998,10,26,24.0625,19.625,78.375,21.5653875,27.32316
10/27/1998,PHU BAI,16.4,107.7,1998,10,27,24.3,21.5625,85.5,21.83110625,25.61959
10/28/1998,PHU BAI,16.4,107.7,1998,10,28,25.2625,22.525,85.625,22.8025575,26.53867
10/29/1998,PHU BAI,16.4,107.7,1998,10,29,25.775,23.15,86.5,23.321545,27.733
10/30/1998,PHU BAI,16.4,107.7,1998,10,30,24.3,22.98571429,92.85714286,21.85288143,25.54773
10/31/1998,PHU BAI,16.4,107.7,1998,10,31,25.95,22.5875,83.0,23.48688875,27.12895
11/1/1998,PHU BAI,16.4,107.7,1998,11,1,25.85,22.8375,84.75,23.39131375,28.1306
11/2/1998,PHU BAI,16.4,107.7,1998,11,2,25.06666667,23.8,93.0,22.62740667,25.06297
11/3/1998,PHU BAI,16.4,107.7,1998,11,3,22.98571429,22.32857143,96.14285714,20.53642714,21.66042
11/4/1998,PHU BAI,16.4,107.7,1998,11,4,21.85,21.3625,97.125,19.39274625,19.94614
11/5/1998,PHU BAI,16.4,107.7,1998,11,5,22.0,21.675,97.875,19.5466275,20.15259
11/6/1998,PHU BAI,16.4,107.7,1998,11,6,23.1875,22.2875,94.75,20.73637375,22.75229
11/7/1998,PHU BAI,16.4,107.7,1998,11,7,23.1625,21.725,91.875,20.7029175,22.34092
11/8/1998,PHU BAI,16.4,107.7,1998,11,8,22.825,21.6375,93.125,20.36610375,21.94179
11/9/1998,PHU BAI,16.4,107.7,1998,11,9,22.825,21.5875,92.875,20.36533875,22.13447
11/10/1998,PHU BAI,16.4,107.7,1998,11,10,23.125,21.5625,91.25,20.66315625,23.13
11/11/1998,PHU BAI,16.4,107.7,1998,11,11,23.15,20.65,87.125,20.674045,25.11035
11/12/1998,PHU BAI,16.4,107.7,1998,11,12,23.825,19.9625,81.0,21.33447625,25.01095
11/13/1998,PHU BAI,16.4,107.7,1998,11,13,21.5625,20.7625,95.25,19.09779125,19.44302
11/14/1998,PHU BAI,16.4,107.7,1998,11,14,23.8375,23.3875,97.25,21.39930375,22.57491
11/15/1998,PHU BAI,16.4,107.7,1998,11,15,25.775,25.1,96.0,23.35138,24.98346
11/16/1998,PHU BAI,16.4,107.7,1998,11,16,24.81428571,23.9,94.71428571,22.37807,24.75559
11/17/1998,PHU BAI,16.4,107.7,1998,11,17,25.6625,23.825,90.25,23.2200475,27.14272
11/18/1998,PHU BAI,16.4,107.7,1998,11,18,25.325,23.55,90.5,22.880365,26.64572
11/19/1998,PHU BAI,16.4,107.7,1998,11,19,25.2125,24.0625,93.375,22.77638125,23.87935
11/20/1998,PHU BAI,16.4,107.7,1998,11,20,24.1625,23.325,95.125,21.7213975,22.763
11/21/1998,PHU BAI,16.4,107.7,1998,11,21,25.175,24.075,93.625,22.7392975,23.86405
11/22/1998,PHU BAI,16.4,107.7,1998,11,22,22.4,21.6125,95.5,19.94327125,21.75523
11/23/1998,PHU BAI,16.4,107.7,1998,11,23,21.425,20.575,95.0,18.9582475,19.64029
11/24/1998,PHU BAI,16.4,107.7,1998,11,24,21.35714286,19.68571429,90.42857143,18.87719143,19.72592
11/25/1998,PHU BAI,16.4,107.7,1998,11,25,21.6875,19.475,87.75,19.2023425,20.92331
11/26/1998,PHU BAI,16.4,107.7,1998,11,26,23.175,22.875,98.0,20.7329375,21.36375
11/27/1998,PHU BAI,16.4,107.7,1998,11,27,23.87142857,22.64285714,93.0,21.42163571,24.34269
11/28/1998,PHU BAI,16.4,107.7,1998,11,28,23.0875,21.7875,92.625,20.62932375,22.04272
11/29/1998,PHU BAI,16.4,107.7,1998,11,29,24.1875,22.45,90.375,21.73286,24.34728
11/30/1998,PHU BAI,16.4,107.7,1998,11,30,26.0,23.25714286,86.14285714,23.54683429,27.93792
12/1/1998,PHU BAI,16.4,107.7,1998,12,1,26.2375,23.65,86.875,23.78892,28.74077
12/2/1998,PHU BAI,16.4,107.7,1998,12,2,25.78571429,23.8,89.42857143,23.34214,28.34776
12/3/1998,PHU BAI,16.4,107.7,1998,12,3,25.725,23.675,88.875,23.2798775,25.84746
12/4/1998,PHU BAI,16.4,107.7,1998,12,4,24.15714286,22.08571429,88.42857143,21.69711143,22.55043
12/5/1998,PHU BAI,16.4,107.7,1998,12,5,23.8375,21.5875,87.625,21.37176375,23.23399
12/6/1998,PHU BAI,16.4,107.7,1998,12,6,24.675,22.0375,85.375,22.21112375,23.13765
12/7/1998,PHU BAI,16.4,107.7,1998,12,7,22.8125,21.75,93.75,20.3554,22.05955
12/8/1998,PHU BAI,16.4,107.7,1998,12,8,20.7125,19.375,92.125,18.2316625,19.73051
12/9/1998,PHU BAI,16.4,107.7,1998,12,9,20.6875,18.7125,89.375,18.19667625,21.31173
12/10/1998,PHU BAI,16.4,107.7,1998,12,10,19.3125,18.8875,97.375,16.83260375,17.32655
12/11/1998,PHU BAI,16.4,107.7,1998,12,11,19.5375,17.9625,91.0,17.04210125,18.41383
12/12/1998,PHU BAI,16.4,107.7,1998,12,12,19.25,15.575,80.25,16.7197975,18.30066
12/13/1998,PHU BAI,16.4,107.7,1998,12,13,18.2625,16.4125,89.375,15.75103625,17.59262
12/14/1998,PHU BAI,16.4,107.7,1998,12,14,18.1625,17.72857143,97.0,15.67177214,16.31725
12/15/1998,PHU BAI,16.4,107.7,1998,12,15,17.2625,16.85,97.375,14.76373,15.30642
12/16/1998,PHU BAI,16.4,107.7,1998,12,16,15.8375,15.25,96.375,13.3228,13.89034
12/17/1998,PHU BAI,16.4,107.7,1998,12,17,17.125,16.6,96.625,14.62323,15.50522
12/18/1998,PHU BAI,16.4,107.7,1998,12,18,18.85,17.7375,93.25,16.35528375,17.40606
12/19/1998,PHU BAI,16.4,107.7,1998,12,19,20.275,18.15,87.75,17.778045,19.31455
12/20/1998,PHU BAI,16.4,107.7,1998,12,20,20.7125,17.9625,84.75,18.21005125,20.70156
12/21/1998,PHU BAI,16.4,107.7,1998,12,21,21.3875,18.5875,84.625,18.89056375,20.9279
12/22/1998,PHU BAI,16.4,107.7,1998,12,22,21.5,18.975,87.0,19.0083175,23.70498
12/23/1998,PHU BAI,16.4,107.7,1998,12,23,21.8875,19.6125,88.125,19.40324625,24.10717
12/24/1998,PHU BAI,16.4,107.7,1998,12,24,21.35,18.5625,85.75,18.85290625,23.79367
12/25/1998,PHU BAI,16.4,107.7,1998,12,25,21.15,18.85,88.0,18.658505,23.29973
12/26/1998,PHU BAI,16.4,107.7,1998,12,26,21.05714286,19.68571429,92.28571429,18.57899143,21.81332
12/27/1998,PHU BAI,16.4,107.7,1998,12,27,22.425,19.8,86.25,19.94039,23.31962
12/28/1998,PHU BAI,16.4,107.7,1998,12,28,22.3875,20.7125,90.625,19.91707625,21.83474
12/29/1998,PHU BAI,16.4,107.7,1998,12,29,22.925,20.3625,85.75,20.44599625,21.6237
12/30/1998,PHU BAI,16.4,107.7,1998,12,30,21.525,20.45,93.625,19.055735,20.13117
12/31/1998,PHU BAI,16.4,107.7,1998,12,31,21.1375,20.675,97.125,18.6740025,19.83909
1/1/1999,PHU BAI,16.4,107.7,1999,1,1,21.9625,21.4,90.42857143,19.505145,22.22928
1/2/1999,PHU BAI,16.4,107.7,1999,1,2,21.6625,19.575,88.625,19.1790225,21.31479
1/3/1999,PHU BAI,16.4,107.7,1999,1,3,19.2375,18.125,93.375,16.7463875,18.70744
1/4/1999,PHU BAI,16.4,107.7,1999,1,4,19.2625,16.85,86.75,16.75173,19.48887
1/5/1999,PHU BAI,16.4,107.7,1999,1,5,19.1625,16.8,87.25,16.651565,19.79013
1/6/1999,PHU BAI,16.4,107.7,1999,1,6,19.6375,17.6,89.0,17.135955,20.6985
1/7/1999,PHU BAI,16.4,107.7,1999,1,7,19.3625,17.3625,88.625,16.85897125,19.19985
1/8/1999,PHU BAI,16.4,107.7,1999,1,8,19.0,16.7375,87.25,16.48908375,18.39241
1/9/1999,PHU BAI,16.4,107.7,1999,1,9,19.075,17.7375,92.125,16.57893375,18.59886
1/11/1999,PHU BAI,16.4,107.7,1999,1,11,17.9,17.4,96.83333333,15.40582,15.60768
1/12/1999,PHU BAI,16.4,107.7,1999,1,12,16.2,15.7125,97.0,13.69020125,14.70237
1/13/1999,PHU BAI,16.4,107.7,1999,1,13,16.27142857,15.27142857,93.85714286,13.75445286,14.19007
1/14/1999,PHU BAI,16.4,107.7,1999,1,14,17.1625,16.3375,95.0,14.65648875,15.99304
1/15/1999,PHU BAI,16.4,107.7,1999,1,15,16.34285714,15.81428571,96.71428571,13.83375857,14.69625
1/16/1999,PHU BAI,16.4,107.7,1999,1,16,15.1,14.35,95.375,12.575955,12.88104
1/17/1999,PHU BAI,16.4,107.7,1999,1,17,15.67142857,15.1,96.42857143,13.15543,13.58908
1/18/1999,PHU BAI,16.4,107.7,1999,1,18,16.6625,15.85,95.125,14.15203,15.48992
1/19/1999,PHU BAI,16.4,107.7,1999,1,19,18.4,17.3375,93.875,15.90186375,17.7165
1/20/1999,PHU BAI,16.4,107.7,1999,1,20,19.52857143,19.27142857,98.42857143,17.05325286,17.73027
1/21/1999,PHU BAI,16.4,107.7,1999,1,21,18.6625,18.375,98.125,16.1786625,16.62004
1/22/1999,PHU BAI,16.4,107.7,1999,1,22,19.36666667,18.73333333,96.16666667,16.88408667,18.53771
1/23/1999,PHU BAI,16.4,107.7,1999,1,23,20.72857143,19.27142857,91.85714286,18.24605286,21.32244
1/24/1999,PHU BAI,16.4,107.7,1999,1,24,22.3,21.17142857,93.57142857,19.83712286,22.33633
1/25/1999,PHU BAI,16.4,107.7,1999,1,25,22.925,21.85,93.875,20.468755,22.93732
1/26/1999,PHU BAI,16.4,107.7,1999,1,26,23.225,21.9375,92.75,20.76829375,23.33645
1/27/1999,PHU BAI,16.4,107.7,1999,1,27,22.775,21.15,91.125,20.308945,23.33951
1/28/1999,PHU BAI,16.4,107.7,1999,1,28,23.4,21.6375,90.375,20.93765375,23.73405
1/29/1999,PHU BAI,16.4,107.7,1999,1,29,24.3875,22.1875,88.125,21.92764375,25.0339
1/30/1999,PHU BAI,16.4,107.7,1999,1,30,23.8625,21.2625,86.625,21.39164125,25.91626
1/31/1999,PHU BAI,16.4,107.7,1999,1,31,24.4125,22.025,87.625,21.9500075,26.43468
2/1/1999,PHU BAI,16.4,107.7,1999,2,1,25.9,22.8875,85.25,23.44177875,28.54503
2/2/1999,PHU BAI,16.4,107.7,1999,2,2,22.4625,21.65,95.125,20.00597,21.74758
2/3/1999,PHU BAI,16.4,107.7,1999,2,3,18.25,17.7625,97.0,15.75926625,17.22715
2/4/1999,PHU BAI,16.4,107.7,1999,2,4,20.475,16.25,78.5,17.947775,24.34111
2/5/1999,PHU BAI,16.4,107.7,1999,2,5,18.05,17.1,94.16666667,15.55033,17.10786
2/6/1999,PHU BAI,16.4,107.7,1999,2,6,19.95,18.125,89.75,17.4546125,20.49664
2/7/1999,PHU BAI,16.4,107.7,1999,2,7,20.4625,19.1875,92.625,17.98029375,20.31926
