YMD,NAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,TMP_2,DEW_2,RH,AT mean,AT max
8/5/1992,QUY NHON,13.77,109.22,1992,8,5,28.74285714,24.82857143,80.14285714,26.29727714,29.25766
8/6/1992,QUY NHON,13.77,109.22,1992,8,6,30.95,25.475,73.5,28.5010675,32.5654
8/7/1992,QUY NHON,13.77,109.22,1992,8,7,32.56666667,24.78,61.8,30.09740067,32.44152
8/8/1992,QUY NHON,13.77,109.22,1992,8,8,30.86666667,25.83333333,75.16666667,28.42371667,31.86807
8/9/1992,QUY NHON,13.77,109.22,1992,8,9,30.475,25.6375,76.125,28.03140375,32.35895
8/10/1992,QUY NHON,13.77,109.22,1992,8,10,28.8625,24.9,80.28571429,26.417295,29.95499
8/11/1992,QUY NHON,13.77,109.22,1992,8,11,28.91111111,24.52222222,77.77777778,26.45983444,30.15073
8/12/1992,QUY NHON,13.77,109.22,1992,8,12,28.91666667,22.93333333,71,26.44104667,31.50714
8/13/1992,QUY NHON,13.77,109.22,1992,8,13,29.95,22.55,65,27.462315,30.31893
8/14/1992,QUY NHON,13.77,109.22,1992,8,14,30.0375,22.2375,63.25,27.54450875,29.52985
8/15/1992,QUY NHON,13.77,109.22,1992,8,15,30.15,22.67142857,64.14285714,27.66297286,30.34647
8/16/1992,QUY NHON,13.77,109.22,1992,8,16,29.3875,22.9,68.5,26.908545,29.93816
8/17/1992,QUY NHON,13.77,109.22,1992,8,17,29.97142857,22.1,63.57142857,27.47673,31.01779
8/18/1992,QUY NHON,13.77,109.22,1992,8,18,29.4,22.075,65.25,26.9083475,30.7991
8/19/1992,QUY NHON,13.77,109.22,1992,8,19,29.2125,22.68571429,69,26.73131643,30.70276
8/20/1992,QUY NHON,13.77,109.22,1992,8,20,31.91428571,23.01428571,60.71428571,29.42191857,37.07354
8/21/1992,QUY NHON,13.77,109.22,1992,8,21,31.32857143,23.38333333,62,28.845365,32.50267
8/22/1992,QUY NHON,13.77,109.22,1992,8,22,30.76666667,24.64444444,71.11111111,28.30612667,32.74278
8/23/1992,QUY NHON,13.77,109.22,1992,8,23,29.81666667,25.01666667,76.5,27.36752167,30.96582
8/24/1992,QUY NHON,13.77,109.22,1992,8,24,30.05,25.13333333,75.66666667,27.60124,31.54998
8/25/1992,QUY NHON,13.77,109.22,1992,8,25,30.36,25.04,74,27.907952,29.95346
8/26/1992,QUY NHON,13.77,109.22,1992,8,26,29.3,24.6625,77.375,26.84853625,31.35271
8/27/1992,QUY NHON,13.77,109.22,1992,8,27,27.4125,25.45714286,85.28571429,24.98451929,30.16297
8/28/1992,QUY NHON,13.77,109.22,1992,8,28,28.3625,23.925,77.5,25.9053775,27.74371
8/29/1992,QUY NHON,13.77,109.22,1992,8,29,29.44285714,25.02857143,77.42857143,26.99613714,29.89843
8/30/1992,QUY NHON,13.77,109.22,1992,8,30,29.9125,22.725,65.625,27.4277175,29.82346
8/31/1992,QUY NHON,13.77,109.22,1992,8,31,30.52857143,22.92857143,64.42857143,28.04320714,31.20435
9/1/1992,QUY NHON,13.77,109.22,1992,9,1,31.92857143,23.24285714,61,29.43961571,32.52562
9/2/1992,QUY NHON,13.77,109.22,1992,9,2,31.47142857,24.92857143,68.57142857,29.01100714,32.95076
9/3/1992,QUY NHON,13.77,109.22,1992,9,3,31.61111111,25.28888889,69.88888889,29.15536444,33.05016
9/4/1992,QUY NHON,13.77,109.22,1992,9,4,31.8625,23.7125,63.25,29.38112625,33.5594
9/5/1992,QUY NHON,13.77,109.22,1992,9,5,32.125,22.925,59.125,29.6300025,33.4982
9/6/1992,QUY NHON,13.77,109.22,1992,9,6,31.56666667,23,61.66666667,29.07616667,33.49973
9/7/1992,QUY NHON,13.77,109.22,1992,9,7,32.0375,22.875,59.5,29.5422625,32.82076
9/8/1992,QUY NHON,13.77,109.22,1992,9,8,31.72857143,22.86666667,61,29.23506,32.59442
9/9/1992,QUY NHON,13.77,109.22,1992,9,9,30.8125,24.6,70.75,28.351005,33.54563
9/10/1992,QUY NHON,13.77,109.22,1992,9,10,28.77142857,24.04285714,76,26.31365571,31.84665
9/11/1992,QUY NHON,13.77,109.22,1992,9,11,30.17142857,24.82857143,73.71428571,27.71727714,31.14626
9/12/1992,QUY NHON,13.77,109.22,1992,9,12,28.91666667,23.28333333,72.16666667,26.44640167,31.74266
9/13/1992,QUY NHON,13.77,109.22,1992,9,13,29,24.7,75.25,26.55091,32.55316
9/14/1992,QUY NHON,13.77,109.22,1992,9,14,29.725,25.225,78.125,27.2795925,33.2459
9/15/1992,QUY NHON,13.77,109.22,1992,9,15,30.05,24.9625,74.75,27.59862625,30.86948
9/16/1992,QUY NHON,13.77,109.22,1992,9,16,30.05,24.7,73.33333333,27.59461,31.35424
9/18/1992,QUY NHON,13.77,109.22,1992,9,18,24.9,23.4,91.5,22.45562,22.85781
9/19/1992,QUY NHON,13.77,109.22,1992,9,19,26.9,24,84,24.4528,24.4528
9/20/1992,QUY NHON,13.77,109.22,1992,9,20,29.23333333,24.46666667,76.16666667,26.77927333,30.43822
9/21/1992,QUY NHON,13.77,109.22,1992,9,21,29.1,23.225,71.25,26.6277425,29.32952
9/22/1992,QUY NHON,13.77,109.22,1992,9,22,29.23333333,24.36666667,75.5,26.77774333,29.15061
9/23/1992,QUY NHON,13.77,109.22,1992,9,23,28.3375,24.35,80.125,25.88703,31.43528
9/24/1992,QUY NHON,13.77,109.22,1992,9,24,27.44,24.34,83.8,24.994762,27.84311
9/25/1992,QUY NHON,13.77,109.22,1992,9,25,28.0125,24.8875,83.875,25.57220375,29.95346
9/26/1992,QUY NHON,13.77,109.22,1992,9,26,28.8,24.61,78.6,26.350733,27.85841
9/27/1992,QUY NHON,13.77,109.22,1992,9,27,28.71428571,24.28571429,77.28571429,26.26057143,28.74383
9/28/1992,QUY NHON,13.77,109.22,1992,9,28,28.15,25.3,84.75,25.71519,27.06627
9/29/1992,QUY NHON,13.77,109.22,1992,9,29,27.11111111,24.51111111,86.22222222,24.67046444,28.54809
9/30/1992,QUY NHON,13.77,109.22,1992,9,30,27.3875,24.7625,86.125,24.94904125,27.75136
10/1/1992,QUY NHON,13.77,109.22,1992,10,1,29.02,24.54,77.6,26.568342,29.0405
10/2/1992,QUY NHON,13.77,109.22,1992,10,2,28.3,24.58,81,25.853274,29.1399
10/3/1992,QUY NHON,13.77,109.22,1992,10,3,27.6375,24.4125,83.125,25.19218625,28.04803
10/4/1992,QUY NHON,13.77,109.22,1992,10,4,28.66666667,24.26666667,77.66666667,26.21294667,29.3387
10/5/1992,QUY NHON,13.77,109.22,1992,10,5,28.18333333,24.06666667,79,25.72945333,28.73618
10/6/1992,QUY NHON,13.77,109.22,1992,10,6,25.875,23.4125,86.5,23.42496125,25.65631
10/7/1992,QUY NHON,13.77,109.22,1992,10,7,27.92857143,24.77142857,83.57142857,25.48700286,29.16132
10/8/1992,QUY NHON,13.77,109.22,1992,10,8,27.675,24.81428571,86.71428571,25.23560857,27.65502
10/9/1992,QUY NHON,13.77,109.22,1992,10,9,25.33333333,24.62,92.6,22.90501933,24.5675
10/10/1992,QUY NHON,13.77,109.22,1992,10,10,25.0375,23.9625,93.75,22.60090125,23.7723
10/11/1992,QUY NHON,13.77,109.22,1992,10,11,25.75714286,23.71428571,88.71428571,23.31242857,25.95604
10/12/1992,QUY NHON,13.77,109.22,1992,10,12,25.4,23.36666667,88.66666667,22.95211,24.75865
10/13/1992,QUY NHON,13.77,109.22,1992,10,13,26.32857143,23.14285714,83,23.87168571,26.3414
10/14/1992,QUY NHON,13.77,109.22,1992,10,14,24.76666667,22.68333333,88.33333333,22.31212167,24.54455
10/15/1992,QUY NHON,13.77,109.22,1992,10,15,25.125,21.6,81.5,22.65173,26.32304
10/16/1992,QUY NHON,13.77,109.22,1992,10,16,25.61666667,20.42,75.2,23.12239267,25.60735
10/17/1992,QUY NHON,13.77,109.22,1992,10,17,26.08333333,19.78333333,68.5,23.57651833,25.69757
10/18/1992,QUY NHON,13.77,109.22,1992,10,18,25.91428571,18.44285714,63.71428571,23.38797571,25.67156
10/19/1992,QUY NHON,13.77,109.22,1992,10,19,24.95,19.11666667,70.33333333,22.439785,23.88695
10/20/1992,QUY NHON,13.77,109.22,1992,10,20,24.03333333,20.7,82.33333333,21.55284333,22.63606
10/21/1992,QUY NHON,13.77,109.22,1992,10,21,23.32857143,21.38571429,89,20.86280143,22.633
10/22/1992,QUY NHON,13.77,109.22,1992,10,22,23.2,22.05714286,93.42857143,20.74527429,21.15424
10/23/1992,QUY NHON,13.77,109.22,1992,10,23,23.7,22.93333333,95.66666667,21.25568,21.75523
10/26/1992,QUY NHON,13.77,109.22,1992,10,26,25.15,20.3,74.5,22.65669,22.90978
10/27/1992,QUY NHON,13.77,109.22,1992,10,27,23.02857143,19.12857143,78.85714286,20.53006714,21.70933
10/28/1992,QUY NHON,13.77,109.22,1992,10,28,22.16,21.14,94,19.697482,20.44773
10/29/1992,QUY NHON,13.77,109.22,1992,10,29,23.7,22.875,95.25,21.2547875,23.46645
10/30/1992,QUY NHON,13.77,109.22,1992,10,30,25.87142857,24.14285714,90.42857143,23.43258571,25.35658
10/31/1992,QUY NHON,13.77,109.22,1992,10,31,26.16,23.92,87.8,23.716016,25.54773
11/1/1992,QUY NHON,13.77,109.22,1992,11,1,26.35714286,23.28571429,83.42857143,23.90227143,25.63948
11/2/1992,QUY NHON,13.77,109.22,1992,11,2,25.75,23.48333333,87.5,23.301795,24.94521
11/3/1992,QUY NHON,13.77,109.22,1992,11,3,25.96666667,22.55,81.5,23.50288167,24.64089
11/4/1992,QUY NHON,13.77,109.22,1992,11,4,25.31428571,22.5,84.33333333,22.85365,24.56903
11/5/1992,QUY NHON,13.77,109.22,1992,11,5,24.7625,22.5,84.71428571,22.305175,24.04143
11/6/1992,QUY NHON,13.77,109.22,1992,11,6,26,23.33333333,85.33333333,23.548,25.74194
11/7/1992,QUY NHON,13.77,109.22,1992,11,7,24.8125,22.5375,87.5,22.35544875,24.17143
11/8/1992,QUY NHON,13.77,109.22,1992,11,8,24.9,21.87142857,83.42857143,22.43223286,24.73264
11/9/1992,QUY NHON,13.77,109.22,1992,11,9,24.48571429,21.26666667,82.66666667,22.01118,23.72793
11/10/1992,QUY NHON,13.77,109.22,1992,11,10,23.71666667,19.28333333,76.33333333,21.21640167,21.50288
11/11/1992,QUY NHON,13.77,109.22,1992,11,11,23.7,20.6,83,21.21998,21.92496
11/12/1992,QUY NHON,13.77,109.22,1992,11,12,24.11666667,21.7,86.5,21.65097667,22.64218
11/13/1992,QUY NHON,13.77,109.22,1992,11,13,22.68571429,20.17142857,85.85714286,20.20522286,21.51818
11/14/1992,QUY NHON,13.77,109.22,1992,11,14,22,18.6,82.6,19.49958,20.72604
11/15/1992,QUY NHON,13.77,109.22,1992,11,15,24.875,22.65,87.5,22.419295,24.0552
11/16/1992,QUY NHON,13.77,109.22,1992,11,16,25.81428571,23,84.71428571,23.3583,24.84581
11/17/1992,QUY NHON,13.77,109.22,1992,11,17,24.075,22.75714286,91.28571429,21.62573429,22.94956
11/18/1992,QUY NHON,13.77,109.22,1992,11,18,24.33333333,22.75,91,21.88240833,24.04908
11/19/1992,QUY NHON,13.77,109.22,1992,11,19,25.51666667,22.61666667,84,23.05660167,24.34269
11/20/1992,QUY NHON,13.77,109.22,1992,11,20,25.26666667,21.71666667,81,22.79433167,24.83969
11/21/1992,QUY NHON,13.77,109.22,1992,11,21,24.3,20.54285714,79.85714286,21.81550571,22.81803
11/22/1992,QUY NHON,13.77,109.22,1992,11,22,24.18333333,20.91666667,82.33333333,21.70525833,24.41302
11/23/1992,QUY NHON,13.77,109.22,1992,11,23,24.55,21.3875,82.75,22.07692875,23.72487
11/24/1992,QUY NHON,13.77,109.22,1992,11,24,25.2,21.1,78.5,22.71863,25.11188
11/25/1992,QUY NHON,13.77,109.22,1992,11,25,24.51428571,20.15714286,76.85714286,22.02260429,23.51536
11/26/1992,QUY NHON,13.77,109.22,1992,11,26,24.6,19.075,71.625,22.0912475,24.29067
11/27/1992,QUY NHON,13.77,109.22,1992,11,27,22.45,20.2875,87.875,19.97269875,21.82556
11/28/1992,QUY NHON,13.77,109.22,1992,11,28,23.4,19.56666667,79.66666667,20.90597,21.61146
11/29/1992,QUY NHON,13.77,109.22,1992,11,29,21.7,16.575,72.75,19.1703975,20.0868
11/30/1992,QUY NHON,13.77,109.22,1992,11,30,22.82857143,17.08571429,70.71428571,20.30001143,23.29667
12/1/1992,QUY NHON,13.77,109.22,1992,12,1,22.88,16.45,55,20.341405,21.09763
12/2/1992,QUY NHON,13.77,109.22,1992,12,2,22.66666667,16.31666667,67.5,20.12731167,21.06856
12/3/1992,QUY NHON,13.77,109.22,1992,12,3,22.625,18.325,79.75,20.1166225,20.74287
12/4/1992,QUY NHON,13.77,109.22,1992,12,4,24.6,22.8,89.83333333,22.14824,23.4435
12/5/1992,QUY NHON,13.77,109.22,1992,12,5,24.64,22.04,85.6,22.176372,23.43279
12/6/1992,QUY NHON,13.77,109.22,1992,12,6,24.74285714,21.61666667,82.83333333,22.272135,23.53219
12/7/1992,QUY NHON,13.77,109.22,1992,12,7,25.3,21.1,77.83333333,22.81803,25.11188
12/8/1992,QUY NHON,13.77,109.22,1992,12,8,24.71428571,22.04285714,85.28571429,22.25025571,24.14542
12/9/1992,QUY NHON,13.77,109.22,1992,12,9,24.7,22.24285714,86.42857143,22.23911571,23.64995
12/10/1992,QUY NHON,13.77,109.22,1992,12,10,23.8,21.62,85.6,21.334986,23.53831
12/11/1992,QUY NHON,13.77,109.22,1992,12,11,24.47142857,22.17142857,87,22.01082286,24.13777
12/12/1992,QUY NHON,13.77,109.22,1992,12,12,25.17142857,22.24285714,84.42857143,22.70771571,26.52796
12/13/1992,QUY NHON,13.77,109.22,1992,12,13,25.33333333,21.65,80.83333333,22.85957833,27.11059
12/14/1992,QUY NHON,13.77,109.22,1992,12,14,25.44285714,21.84285714,81.28571429,22.97139571,27.41338
12/15/1992,QUY NHON,13.77,109.22,1992,12,15,24.75,21.95,84.75,22.284335,24.83357
12/16/1992,QUY NHON,13.77,109.22,1992,12,16,24.98571429,20.28571429,75.57142857,22.49317143,24.61029
12/17/1992,QUY NHON,13.77,109.22,1992,12,17,24.86666667,18.71666667,68.83333333,22.35083167,24.27843
12/18/1992,QUY NHON,13.77,109.22,1992,12,18,24.2125,18.3,69.75,21.694215,23.68203
12/19/1992,QUY NHON,13.77,109.22,1992,12,19,23.275,20.9625,86.875,20.80307625,22.04578
12/20/1992,QUY NHON,13.77,109.22,1992,12,20,24.4,21.31428571,82,21.92670857,23.62547
12/21/1992,QUY NHON,13.77,109.22,1992,12,21,24.85,22.4,86.33333333,22.39062,23.24164
12/22/1992,QUY NHON,13.77,109.22,1992,12,22,25.1625,22.3125,84.75,22.69990625,27.31398
12/23/1992,QUY NHON,13.77,109.22,1992,12,23,25.0875,21.6125,81.375,22.61464625,24.92838
12/24/1992,QUY NHON,13.77,109.22,1992,12,24,24.31666667,21.41666667,84,21.84544167,22.24305
12/25/1992,QUY NHON,13.77,109.22,1992,12,25,23.1375,21.75714286,89.85714286,20.67855929,23.54443
12/26/1992,QUY NHON,13.77,109.22,1992,12,26,21.95714286,19.54285714,86.14285714,19.47140571,20.91719
12/27/1992,QUY NHON,13.77,109.22,1992,12,27,24.08571429,21.24285714,84.57142857,21.61321571,24.71887
12/28/1992,QUY NHON,13.77,109.22,1992,12,28,25.0875,21.9625,83.5,22.62000125,25.53243
12/29/1992,QUY NHON,13.77,109.22,1992,12,29,25.3,22.57142857,85.28571429,22.84054286,26.52796
12/30/1992,QUY NHON,13.77,109.22,1992,12,30,24.88571429,22.11428571,84.85714286,22.42174857,24.83204
12/31/1992,QUY NHON,13.77,109.22,1992,12,31,24.825,21.5875,82.5,22.35333875,23.9252
1/1/1993,QUY NHON,13.77,109.22,1993,1,1,24.48571429,21.9,85.71428571,22.02087,24.62559
1/2/1993,QUY NHON,13.77,109.22,1993,1,2,25.51428571,21.71428571,80,23.04042857,25.41773
1/3/1993,QUY NHON,13.77,109.22,1993,1,3,23.91428571,21.02857143,84.42857143,21.43953714,25.32139
1/4/1993,QUY NHON,13.77,109.22,1993,1,4,24.22857143,20.21428571,78.71428571,21.73947857,23.91296
1/5/1993,QUY NHON,13.77,109.22,1993,1,5,23.9625,20.1875,79.875,21.47459375,24.30291
1/6/1993,QUY NHON,13.77,109.22,1993,1,6,24.225,21.3125,84.125,21.75273125,24.72805
1/7/1993,QUY NHON,13.77,109.22,1993,1,7,25.1125,21.6,82.28571429,22.639305,26.31539
1/8/1993,QUY NHON,13.77,109.22,1993,1,8,24.58333333,21.26666667,82.16666667,22.10821333,24.52007
1/9/1993,QUY NHON,13.77,109.22,1993,1,9,22.475,19.675,84.25,19.9881775,20.41713
1/10/1993,QUY NHON,13.77,109.22,1993,1,10,25.23333333,20.23333333,74.16666667,22.73850333,25.11647
1/11/1993,QUY NHON,13.77,109.22,1993,1,11,25.1375,21.525,80.75,22.6630075,26.02025
1/12/1993,QUY NHON,13.77,109.22,1993,1,12,25.07142857,20.96666667,78.83333333,22.58879,26.50501
1/13/1993,QUY NHON,13.77,109.22,1993,1,13,23.9125,20.5375,81.625,21.43024875,23.13
1/14/1993,QUY NHON,13.77,109.22,1993,1,14,25.3875,21.8875,81.25,22.91705375,25.04155
1/15/1993,QUY NHON,13.77,109.22,1993,1,15,25.98333333,22.48333333,81.5,23.51842833,26.52643
1/16/1993,QUY NHON,13.77,109.22,1993,1,16,22.2,17.92,76.8,19.687976,20.48899
1/17/1993,QUY NHON,13.77,109.22,1993,1,17,21.8375,18.3125,80.5,19.33365625,21.19856
1/18/1993,QUY NHON,13.77,109.22,1993,1,18,22.06666667,17.88333333,77.16666667,19.55488167,20.69391
1/19/1993,QUY NHON,13.77,109.22,1993,1,19,21.36666667,18.54,74.6,18.86912867,23.7799
1/20/1993,QUY NHON,13.77,109.22,1993,1,20,22.6,19.5,83,20.10975,23.50924
1/21/1993,QUY NHON,13.77,109.22,1993,1,21,23.64285714,18.95714286,75.71428571,21.13804429,24.18821
1/22/1993,QUY NHON,13.77,109.22,1993,1,22,21.925,19.04285714,77.14285714,19.43180571,24.09799
1/23/1993,QUY NHON,13.77,109.22,1993,1,23,22.8875,18.4625,76.625,20.37965125,23.58722
1/24/1993,QUY NHON,13.77,109.22,1993,1,24,21.6,17.31666667,76.33333333,19.082345,20.68932
1/25/1993,QUY NHON,13.77,109.22,1993,1,25,20.75,16.15,75,18.219595,19.27171
1/26/1993,QUY NHON,13.77,109.22,1993,1,26,21.2125,16.5875,75.125,18.68601375,21.07774
1/27/1993,QUY NHON,13.77,109.22,1993,1,27,20.72222222,13.76666667,64.66666667,18.15551889,23.04126
1/28/1993,QUY NHON,13.77,109.22,1993,1,28,19.9625,13.35,65.875,17.39398,20.72599
1/29/1993,QUY NHON,13.77,109.22,1993,1,29,20.1875,12.7,62.5,17.607685,20.24276
1/30/1993,QUY NHON,13.77,109.22,1993,1,30,20.72857143,12.48571429,61.14285714,18.14223143,26.66709
1/31/1993,QUY NHON,13.77,109.22,1993,1,31,20.66666667,13.93333333,65.66666667,18.10284667,21.4325
2/1/1993,QUY NHON,13.77,109.22,1993,2,1,21.68571429,13.92857143,61.71428571,19.11570714,20.94468
2/2/1993,QUY NHON,13.77,109.22,1993,2,2,20.76666667,15.53333333,72.16666667,18.22672667,19.88188
2/3/1993,QUY NHON,13.77,109.22,1993,2,3,21.9875,18.8625,82.5,19.49117125,21.01047
2/4/1993,QUY NHON,13.77,109.22,1993,2,4,22.2,18.54285714,80,19.69750571,21.69097
2/5/1993,QUY NHON,13.77,109.22,1993,2,5,22.725,18.025,75.25,20.2114325,22.67732
2/6/1993,QUY NHON,13.77,109.22,1993,2,6,23.71428571,18.72857143,74.28571429,21.20554714,24.50018
2/7/1993,QUY NHON,13.77,109.22,1993,2,7,23.6125,20.2,82.25,21.126885,26.30468
2/8/1993,QUY NHON,13.77,109.22,1993,2,8,21.8125,20.48571429,86,19.34205643,22.62076
2/9/1993,QUY NHON,13.77,109.22,1993,2,9,22.84,19.36,81,20.346168,22.90825
2/10/1993,QUY NHON,13.77,109.22,1993,2,10,23.1,18.28571429,74.71428571,20.58817143,23.27831
2/11/1993,QUY NHON,13.77,109.22,1993,2,11,23.4,17.48333333,70.33333333,20.874095,24.26925
2/12/1993,QUY NHON,13.77,109.22,1993,2,12,23.3625,18.8625,76.375,20.85792125,23.69121
2/13/1993,QUY NHON,13.77,109.22,1993,2,13,22.9,18.2625,76,20.38901625,24.28455
2/14/1993,QUY NHON,13.77,109.22,1993,2,14,23.275,18.675,76.75,20.7680775,26.28938
2/15/1993,QUY NHON,13.77,109.22,1993,2,15,25.375,20.575,75.75,22.8845475,26.90108
2/16/1993,QUY NHON,13.77,109.22,1993,2,16,24.34285714,20.81428571,81.28571429,21.86225857,26.11812
2/17/1993,QUY NHON,13.77,109.22,1993,2,17,24.65,21.2625,82,22.17441625,26.50807
2/18/1993,QUY NHON,13.77,109.22,1993,2,18,24.6,20.6375,79.5,22.11515375,27.31398
2/19/1993,QUY NHON,13.77,109.22,1993,2,19,24.55,20.9375,81,22.07004375,27.3201
2/20/1993,QUY NHON,13.77,109.22,1993,2,20,26,22.24285714,80.42857143,23.53131571,28.42421
2/21/1993,QUY NHON,13.77,109.22,1993,2,21,24.67142857,22.22857143,86.57142857,22.21049714,26.33834
2/22/1993,QUY NHON,13.77,109.22,1993,2,22,25.7,22.88571429,84.85714286,23.24295143,27.13354
2/23/1993,QUY NHON,13.77,109.22,1993,2,23,24.95,21.1125,80,22.47032125,26.50195
2/24/1993,QUY NHON,13.77,109.22,1993,2,24,24.7,20.94285714,80.42857143,22.21922571,25.61347
2/25/1993,QUY NHON,13.77,109.22,1993,2,25,24.1375,19.0375,74.625,21.63094875,25.19904
2/26/1993,QUY NHON,13.77,109.22,1993,2,26,24.75714286,20.15714286,76.57142857,22.26400429,25.89637
2/27/1993,QUY NHON,13.77,109.22,1993,2,27,25.77142857,21.62857143,78.71428571,23.29471714,28.31716
2/28/1993,QUY NHON,13.77,109.22,1993,2,28,27.33333333,22.95,77.83333333,24.86746833,29.721
3/1/1993,QUY NHON,13.77,109.22,1993,3,1,25.31428571,22.45714286,84.57142857,22.85299429,24.74029
3/2/1993,QUY NHON,13.77,109.22,1993,3,2,23.62857143,21.71428571,89.14285714,21.16602857,22.14671
3/3/1993,QUY NHON,13.77,109.22,1993,3,3,24.35714286,20.95714286,81.71428571,21.87864429,24.11941
3/4/1993,QUY NHON,13.77,109.22,1993,3,4,23.7125,19.75,79.25,21.2194,24.10105
3/5/1993,QUY NHON,13.77,109.22,1993,3,5,24.6375,20.275,77.75,22.1468825,27.19163
3/6/1993,QUY NHON,13.77,109.22,1993,3,6,24.7375,20.8625,80,22.25527125,28.12142
3/7/1993,QUY NHON,13.77,109.22,1993,3,7,25.2875,21.7125,80.875,22.81497625,25.02625
3/8/1993,QUY NHON,13.77,109.22,1993,3,8,24.51428571,21.98571429,86,22.05058143,24.42985
3/9/1993,QUY NHON,13.77,109.22,1993,3,9,25.58333333,21.06666667,76.66666667,23.09915333,25.90555
3/10/1993,QUY NHON,13.77,109.22,1993,3,10,24.725,21.37142857,79.28571429,22.25063286,24.52313
3/11/1993,QUY NHON,13.77,109.22,1993,3,11,25.6,22.28333333,82.16666667,23.134335,25.13483
3/12/1993,QUY NHON,13.77,109.22,1993,3,12,25.25714286,21.97142857,82.42857143,22.78876286,25.42385
3/13/1993,QUY NHON,13.77,109.22,1993,3,13,24.65,22.31666667,87,22.190545,25.74194
3/14/1993,QUY NHON,13.77,109.22,1993,3,14,26.5125,23.1625,82.5,24.05481125,28.1306
3/15/1993,QUY NHON,13.77,109.22,1993,3,15,27.06666667,23.73333333,82.66666667,24.61438667,27.93945
3/16/1993,QUY NHON,13.77,109.22,1993,3,16,26.5,24.26,87.8,24.059178,27.54797
3/17/1993,QUY NHON,13.77,109.22,1993,3,17,29.46666667,25.06666667,77.33333333,27.02038667,28.75148
3/18/1993,QUY NHON,13.77,109.22,1993,3,18,26.76666667,22.55,78.5,24.29808167,26.1426
3/19/1993,QUY NHON,13.77,109.22,1993,3,19,25.91428571,22.47142857,81.42857143,23.44961286,26.05697
3/20/1993,QUY NHON,13.77,109.22,1993,3,20,25.025,20.95,78.875,22.542385,25.90555
3/21/1993,QUY NHON,13.77,109.22,1993,3,21,24.375,21.325,83.25,21.9020225,23.12847
3/22/1993,QUY NHON,13.77,109.22,1993,3,22,24.85714286,21.25714286,81,22.38023429,25.81074
3/23/1993,QUY NHON,13.77,109.22,1993,3,23,26.525,22.1125,77.25,24.05117125,27.52502
3/24/1993,QUY NHON,13.77,109.22,1993,3,24,28.08571429,22.88571429,74.28571429,25.61435143,29.3234
3/25/1993,QUY NHON,13.77,109.22,1993,3,25,27.68571429,23.94285714,80.85714286,25.23292571,30.5315
3/26/1993,QUY NHON,13.77,109.22,1993,3,26,27.7,23.34285714,77.71428571,25.23794571,28.83405
3/27/1993,QUY NHON,13.77,109.22,1993,3,27,26.9875,23.6125,82.5,24.53384625,28.93039
3/28/1993,QUY NHON,13.77,109.22,1993,3,28,25.72857143,23.91666667,86.83333333,23.287125,26.64572
3/29/1993,QUY NHON,13.77,109.22,1993,3,29,27.75,24.3125,82.125,25.30248125,28.94569
3/30/1993,QUY NHON,13.77,109.22,1993,3,30,27.35,23.3,79.5,24.88939,29.73018
3/31/1993,QUY NHON,13.77,109.22,1993,3,31,27.6125,24.3875,83.125,25.16695375,29.63996
4/1/1993,QUY NHON,13.77,109.22,1993,4,1,27.675,24.525,83.5,25.2311825,29.74395
4/2/1993,QUY NHON,13.77,109.22,1993,4,2,28.1625,25.05714286,86.14285714,25.72389929,29.05121
4/3/1993,QUY NHON,13.77,109.22,1993,4,3,28.01428571,24.1,80,25.56193,29.6369
4/4/1993,QUY NHON,13.77,109.22,1993,4,4,27.78571429,23.48571429,78.14285714,25.32533143,28.14896
4/5/1993,QUY NHON,13.77,109.22,1993,4,5,26.31666667,23.43333333,84.5,23.86429667,28.84476
4/6/1993,QUY NHON,13.77,109.22,1993,4,6,27.9,24.51428571,82.57142857,25.45466857,30.35412
4/7/1993,QUY NHON,13.77,109.22,1993,4,7,28.55,24.5625,79.875,26.10150625,30.14155
4/8/1993,QUY NHON,13.77,109.22,1993,4,8,26.2,22.25,79.5,23.730225,25.94074
4/9/1993,QUY NHON,13.77,109.22,1993,4,9,26.175,21.3375,75.375,23.69141375,26.71758
4/10/1993,QUY NHON,13.77,109.22,1993,4,10,26.04285714,21.3,75.71428571,23.55949,26.51572
4/11/1993,QUY NHON,13.77,109.22,1993,4,11,27.1625,22.775,77.75,24.6949825,29.43045
4/12/1993,QUY NHON,13.77,109.22,1993,4,12,27.61428571,23.85714286,80.57142857,25.16061429,28.53738
4/13/1993,QUY NHON,13.77,109.22,1993,4,13,25.6125,23.68333333,81,23.16818,27.46234
4/14/1993,QUY NHON,13.77,109.22,1993,4,14,26.73333333,24.66666667,88.83333333,24.29733333,27.75289
4/15/1993,QUY NHON,13.77,109.22,1993,4,15,27.54285714,23.54285714,79.85714286,25.08480571,27.74218
4/16/1993,QUY NHON,13.77,109.22,1993,4,16,27.9,24.65714286,83.14285714,25.45685429,30.64467
4/17/1993,QUY NHON,13.77,109.22,1993,4,17,27.91428571,25.42857143,86.57142857,25.48285714,27.90737
4/18/1993,QUY NHON,13.77,109.22,1993,4,18,28.88571429,25.51428571,82.57142857,26.44976857,29.7516
4/19/1993,QUY NHON,13.77,109.22,1993,4,19,29.125,25.6125,82,26.68912125,31.05298
