YMD,NAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,DEW_2,TMP_2,RH,AT mean,AT max
11/13/1996,LAO CAI,22.5,103.9666666,1996,11,13,19.38,23.32,78.5483729,20.823594,23.96646
11/14/1996,LAO CAI,22.5,103.9666666,1996,11,14,19.0125,22.7375,79.5248354,20.23896625,23.17279
11/15/1996,LAO CAI,22.5,103.9666666,1996,11,15,19.5125,22.875,81.35847298,20.38329125,23.9634
11/16/1996,LAO CAI,22.5,103.9666666,1996,11,16,19.325,22.4,82.76719403,19.9082725,23.0688
11/17/1996,LAO CAI,22.5,103.9666666,1996,11,17,16.85,20.4375,79.8977787,17.91968,23.06421
11/18/1996,LAO CAI,22.5,103.9666666,1996,11,18,14.7875,19.325,75.02604222,16.78229875,23.10241
11/19/1996,LAO CAI,22.5,103.9666666,1996,11,19,14.85,19.0875,76.4513504,16.54718,19.73199
11/20/1996,LAO CAI,22.5,103.9666666,1996,11,20,14.78571429,17.48571429,84.18239199,14.95402143,18.93985
11/21/1996,LAO CAI,22.5,103.9666666,1996,11,21,16.01428571,20.31428571,76.33887953,17.78441857,22.8241
11/22/1996,LAO CAI,22.5,103.9666666,1996,11,22,17.21428571,21.32857143,77.40261958,18.81097857,23.734
11/23/1996,LAO CAI,22.5,103.9666666,1996,11,23,17.52857143,21.97142857,75.91148872,19.45478714,23.52602
11/24/1996,LAO CAI,22.5,103.9666666,1996,11,24,17.22857143,19.85714286,84.82685333,17.34859714,22.34087
11/25/1996,LAO CAI,22.5,103.9666666,1996,11,25,18.0625,20.6625,85.06504629,18.16188125,21.74447
11/26/1996,LAO CAI,22.5,103.9666666,1996,11,26,18.5875,21.75,82.23842137,19.25088875,22.97093
11/27/1996,LAO CAI,22.5,103.9666666,1996,11,27,18.9375,22.2875,81.34705905,19.79051875,24.36559
11/28/1996,LAO CAI,22.5,103.9666666,1996,11,28,18.32857143,22.5,77.30131816,19.99242714,24.36559
11/29/1996,LAO CAI,22.5,103.9666666,1996,11,29,18.4625,21.6,82.34894854,19.09987625,23.67132
11/30/1996,LAO CAI,22.5,103.9666666,1996,11,30,14.725,18.3875,79.23008404,15.8494675,17.45956
12/1/1996,LAO CAI,22.5,103.9666666,1996,12,1,12.6875,14.15,90.91443712,11.60621875,13.06454
12/2/1996,LAO CAI,22.5,103.9666666,1996,12,2,12.95,16.675,78.66270421,14.120085,17.71951
12/3/1996,LAO CAI,22.5,103.9666666,1996,12,3,14.17142857,17.2,82.38128664,14.66062286,16.54201
12/4/1996,LAO CAI,22.5,103.9666666,1996,12,4,16.72857143,19.32857143,84.92419102,16.81554714,18.97504
12/5/1996,LAO CAI,22.5,103.9666666,1996,12,5,16.475,17.3,94.90377359,14.7952675,17.01152
12/6/1996,LAO CAI,22.5,103.9666666,1996,12,6,12.23333333,14.05,88.81855961,11.49987,12.41918
12/7/1996,LAO CAI,22.5,103.9666666,1996,12,7,10.42857143,13.91428571,79.51258057,11.33735714,13.3887
12/8/1996,LAO CAI,22.5,103.9666666,1996,12,8,11.5,15.08571429,79.15410905,12.51815,14.7956
12/9/1996,LAO CAI,22.5,103.9666666,1996,12,9,12.8,14.8875,87.32715403,12.341015,13.4346
12/10/1996,LAO CAI,22.5,103.9666666,1996,12,10,13.225,14.9125,89.64159759,12.3723675,14.15029
12/11/1996,LAO CAI,22.5,103.9666666,1996,12,11,13.3,16.1875,83.0160313,13.640865,15.62293
12/12/1996,LAO CAI,22.5,103.9666666,1996,12,12,13.88571429,17.04285714,81.67790771,14.50005143,16.13064
12/13/1996,LAO CAI,22.5,103.9666666,1996,12,13,14.6125,17.6,82.64934015,15.06497125,17.41825
12/14/1996,LAO CAI,22.5,103.9666666,1996,12,14,14.6125,17.6625,82.32433912,15.12709625,17.03901
12/15/1996,LAO CAI,22.5,103.9666666,1996,12,15,15.68571429,17.72857143,87.835626,15.20919143,17.05431
12/16/1996,LAO CAI,22.5,103.9666666,1996,12,16,16.1375,18.425,86.53715885,15.90835375,19.76106
12/17/1996,LAO CAI,22.5,103.9666666,1996,12,17,16.1,19.02222222,83.1666526,16.50141889,21.94786
12/18/1996,LAO CAI,22.5,103.9666666,1996,12,18,14.74285714,19.2,75.39495924,16.65736571,19.70751
12/19/1996,LAO CAI,22.5,103.9666666,1996,12,19,14.68571429,18.05714286,80.68516592,15.52049143,18.22875
12/20/1996,LAO CAI,22.5,103.9666666,1996,12,20,14.425,17.9125,80.06333289,15.3727275,19.22275
12/21/1996,LAO CAI,22.5,103.9666666,1996,12,21,14.45,17.4,82.82545998,14.863685,17.43661
12/22/1996,LAO CAI,22.5,103.9666666,1996,12,22,13.75,17.3375,79.46642628,14.79085,20.21369
12/23/1996,LAO CAI,22.5,103.9666666,1996,12,23,13.65,17.375,78.76486339,14.826595,19.40319
12/24/1996,LAO CAI,22.5,103.9666666,1996,12,24,13,17.9,73.04002538,15.3385,19.20439
12/25/1996,LAO CAI,22.5,103.9666666,1996,12,25,13.8875,16.925,82.29960136,14.38292875,19.72281
12/26/1996,LAO CAI,22.5,103.9666666,1996,12,26,14.4,16.8,85.75407058,14.26652,19.83598
12/27/1996,LAO CAI,22.5,103.9666666,1996,12,27,14.75,17.4125,84.37793797,14.8807,19.14783
12/28/1996,LAO CAI,22.5,103.9666666,1996,12,28,14.45714286,18.34285714,78.09045572,15.80099429,20.89725
12/29/1996,LAO CAI,22.5,103.9666666,1996,12,29,15.56666667,18.88333333,81.07897241,16.35520333,20.64648
12/30/1996,LAO CAI,22.5,103.9666666,1996,12,30,15.11428571,19.34285714,76.53553864,16.80504857,22.12677
12/31/1996,LAO CAI,22.5,103.9666666,1996,12,31,13.575,19,70.78049765,16.4406975,23.08252
1/1/1997,LAO CAI,22.5,103.9666666,1997,1,1,16.0875,19.325,81.54749776,16.80218875,22.96027
1/2/1997,LAO CAI,22.5,103.9666666,1997,1,2,16.3125,19.7875,80.38249494,17.26535625,21.73988
1/3/1997,LAO CAI,22.5,103.9666666,1997,1,3,15.775,19.15,80.81182857,16.6234575,22.13595
1/4/1997,LAO CAI,22.5,103.9666666,1997,1,4,16.51666667,21.58333333,72.90691003,19.05353833,22.5259
1/5/1997,LAO CAI,22.5,103.9666666,1997,1,5,16.1875,19.875,79.31347632,17.35041875,19.75647
1/6/1997,LAO CAI,22.5,103.9666666,1997,1,6,14.35,16.9,84.93695297,14.365155,15.05713
1/7/1997,LAO CAI,22.5,103.9666666,1997,1,7,15.2,16.6125,91.37156214,14.092385,15.26817
1/8/1997,LAO CAI,22.5,103.9666666,1997,1,8,12.41428571,14.1,89.58987077,11.55233857,12.9835
1/9/1997,LAO CAI,22.5,103.9666666,1997,1,9,10.875,13.75,82.78886222,11.1808875,12.41
1/10/1997,LAO CAI,22.5,103.9666666,1997,1,10,12.21428571,15.4,81.31317725,12.84147857,14.7115
1/11/1997,LAO CAI,22.5,103.9666666,1997,1,11,12.7625,15.7,82.68640336,13.14806625,16.80502
1/12/1997,LAO CAI,22.5,103.9666666,1997,1,12,12.33333333,17.05,73.77217533,14.4834,17.49011
1/13/1997,LAO CAI,22.5,103.9666666,1997,1,13,13.58571429,16.81428571,81.27028618,14.26826143,16.22851
1/14/1997,LAO CAI,22.5,103.9666666,1997,1,14,14.58571429,18.67142857,77.13792993,16.12956143,19.131
1/15/1997,LAO CAI,22.5,103.9666666,1997,1,15,15.98,18.3,86.34580064,15.781694,18.76247
1/16/1997,LAO CAI,22.5,103.9666666,1997,1,16,17.075,18.9375,88.95161732,16.4321225,18.48263
1/17/1997,LAO CAI,22.5,103.9666666,1997,1,17,17.9,19.225,92.04102836,16.73052,18.2135
1/18/1997,LAO CAI,22.5,103.9666666,1997,1,18,18.4375,20.0375,90.51683857,17.54636875,20.9967
1/19/1997,LAO CAI,22.5,103.9666666,1997,1,19,15.7,19.1,80.67607491,16.57261,19.56532
1/20/1997,LAO CAI,22.5,103.9666666,1997,1,20,15.4625,19.25,78.71915559,16.71807625,20.33451
1/21/1997,LAO CAI,22.5,103.9666666,1997,1,21,16.625,20.45,78.70406944,17.9286625,21.43556
1/22/1997,LAO CAI,22.5,103.9666666,1997,1,22,18.71666667,20.86666667,87.51844711,18.37483167,20.00576
1/23/1997,LAO CAI,22.5,103.9666666,1997,1,23,15.24285714,20.12857143,73.49910774,17.58801571,22.91279
1/24/1997,LAO CAI,22.5,103.9666666,1997,1,24,10.1,14.7,73.93302651,12.11333,12.40082
1/25/1997,LAO CAI,22.5,103.9666666,1997,1,25,8.433333333,15.1,64.4091422,12.48543,13.0752
1/26/1997,LAO CAI,22.5,103.9666666,1997,1,26,9.6,14.025,74.68728319,11.43473,12.39164
1/27/1997,LAO CAI,22.5,103.9666666,1997,1,27,10.6,15.73333333,71.53246907,13.14811333,14.0998
1/28/1997,LAO CAI,22.5,103.9666666,1997,1,28,11.92,17.58,69.42837724,15.003896,16.98852
1/29/1997,LAO CAI,22.5,103.9666666,1997,1,29,12.93333333,17.7,73.64396139,15.13868,17.60634
1/30/1997,LAO CAI,22.5,103.9666666,1997,1,30,15.1625,19.3,76.97807741,16.76318625,20.9355
1/31/1997,LAO CAI,22.5,103.9666666,1997,1,31,17.32,20.78,80.5916662,18.267316,21.84999
2/1/1997,LAO CAI,22.5,103.9666666,1997,2,1,18.44,19.88,91.41837205,17.389852,19.39406
2/2/1997,LAO CAI,22.5,103.9666666,1997,2,2,19.03333333,20.28333333,92.53439105,17.79984333,20.60675
2/3/1997,LAO CAI,22.5,103.9666666,1997,2,3,18.0875,22.5125,76.08273742,20.00116375,25.54003
2/4/1997,LAO CAI,22.5,103.9666666,1997,2,4,14.95,18,82.36597225,15.467735,16.75917
2/5/1997,LAO CAI,22.5,103.9666666,1997,2,5,13.4625,16.5375,82.0508878,13.99125125,16.33862
2/6/1997,LAO CAI,22.5,103.9666666,1997,2,6,12.65,14.93333333,86.21881778,12.38427833,14.1304
2/7/1997,LAO CAI,22.5,103.9666666,1997,2,7,12,16.32857143,75.55557123,13.7612,16.01747
2/8/1997,LAO CAI,22.5,103.9666666,1997,2,8,12.075,15.9125,77.97141088,13.3487725,16.2178
2/9/1997,LAO CAI,22.5,103.9666666,1997,2,9,12.71111111,16.47777778,78.41955182,13.92039111,16.11993
2/10/1997,LAO CAI,22.5,103.9666666,1997,2,10,12.88571429,17.25714286,75.49596297,14.69775143,17.41825
2/11/1997,LAO CAI,22.5,103.9666666,1997,2,11,12.325,16.0625,78.50825367,13.5016975,15.01276
2/12/1997,LAO CAI,22.5,103.9666666,1997,2,12,13.12857143,16.17142857,82.17700681,13.62226714,15.63364
2/13/1997,LAO CAI,22.5,103.9666666,1997,2,13,14.15,15.6,91.0852944,13.069895,14.2604
2/14/1997,LAO CAI,22.5,103.9666666,1997,2,14,12.3625,14.2625,88.35135364,11.71307125,13.04159
2/15/1997,LAO CAI,22.5,103.9666666,1997,2,15,11.9375,15.525,79.2080772,12.96149375,15.31555
2/16/1997,LAO CAI,22.5,103.9666666,1997,2,16,10.25714286,14.88571429,73.82452502,12.30033429,13.79701
2/17/1997,LAO CAI,22.5,103.9666666,1997,2,17,12.0125,14.5375,84.82004803,11.98106625,13.62422
2/18/1997,LAO CAI,22.5,103.9666666,1997,2,18,12.2625,14.8125,84.71069097,12.25824125,14.00958
2/19/1997,LAO CAI,22.5,103.9666666,1997,2,19,12.0125,15.3125,80.6924376,12.75141625,14.61669
2/20/1997,LAO CAI,22.5,103.9666666,1997,2,20,12.225,15.9625,78.49347593,13.4007675,15.80643
2/21/1997,LAO CAI,22.5,103.9666666,1997,2,21,14.16666667,17.55,80.5551707,15.00845,16.83562
2/22/1997,LAO CAI,22.5,103.9666666,1997,2,22,15.875,16.3875,96.78449089,13.8790625,14.78494
2/23/1997,LAO CAI,22.5,103.9666666,1997,2,23,16.68333333,17.1,97.39292294,14.599655,15.49451
2/24/1997,LAO CAI,22.5,103.9666666,1997,2,24,17.075,18.1375,93.52009922,15.6369225,16.69037
2/25/1997,LAO CAI,22.5,103.9666666,1997,2,25,17.275,19.9,84.85058058,17.3919075,22.15584
2/26/1997,LAO CAI,22.5,103.9666666,1997,2,26,16.72857143,21.87142857,72.60558922,19.34314714,24.42062
2/27/1997,LAO CAI,22.5,103.9666666,1997,2,27,17.5375,21.0125,80.54623337,18.50174875,21.75059
2/28/1997,LAO CAI,22.5,103.9666666,1997,2,28,18.3375,21.725,81.08435161,19.22221375,22.36841
3/1/1997,LAO CAI,22.5,103.9666666,1997,3,1,18.52857143,19.97142857,91.40773709,17.48208714,19.18761
3/2/1997,LAO CAI,22.5,103.9666666,1997,3,2,16.5625,20.6875,77.25278277,18.16378125,23.36394
3/3/1997,LAO CAI,22.5,103.9666666,1997,3,3,13.97142857,17,82.35657606,14.45876286,15.67801
3/4/1997,LAO CAI,22.5,103.9666666,1997,3,4,14.85714286,16.74285714,88.64183604,14.21671429,15.45932
3/5/1997,LAO CAI,22.5,103.9666666,1997,3,5,16.05714286,19.28571429,81.58895553,16.76267429,19.14783
3/6/1997,LAO CAI,22.5,103.9666666,1997,3,6,17.325,21.65,76.42754774,19.1321725,22.34393
3/7/1997,LAO CAI,22.5,103.9666666,1997,3,7,18.5,22.8125,76.66852435,20.305675,23.9634
3/8/1997,LAO CAI,22.5,103.9666666,1997,3,8,18.38571429,22.9,75.71905618,20.39090143,23.05503
3/9/1997,LAO CAI,22.5,103.9666666,1997,3,9,18.98571429,20.07142857,93.47662039,17.58848143,18.70285
3/10/1997,LAO CAI,22.5,103.9666666,1997,3,10,19.8375,20.8125,94.15630971,18.33813875,20.21833
3/11/1997,LAO CAI,22.5,103.9666666,1997,3,11,20.55,21.8375,92.40478191,19.36789,21.61758
3/12/1997,LAO CAI,22.5,103.9666666,1997,3,12,20.825,24.0875,82.014838,21.6085975,24.58887
3/13/1997,LAO CAI,22.5,103.9666666,1997,3,13,21.32857143,24.7,81.5436478,22.22512714,26.38572
3/14/1997,LAO CAI,22.5,103.9666666,1997,3,14,21.675,25.9625,77.26611134,23.4853525,27.49136
3/15/1997,LAO CAI,22.5,103.9666666,1997,3,15,21.18571429,24.97142857,79.53323754,22.49274143,26.60747
3/16/1997,LAO CAI,22.5,103.9666666,1997,3,16,19.88571429,24.38571429,76.02204724,21.89065143,24.76472
3/17/1997,LAO CAI,22.5,103.9666666,1997,3,17,17.8,19.3125,90.96670309,16.815965,18.59121
3/18/1997,LAO CAI,22.5,103.9666666,1997,3,18,17.85,18.68333333,94.90642139,16.19133833,17.10174
3/19/1997,LAO CAI,22.5,103.9666666,1997,3,19,18.2,21.14285714,83.3055444,18.64146,20.58686
3/20/1997,LAO CAI,22.5,103.9666666,1997,3,20,17.95,20.0375,87.78896086,17.53891,19.99046
3/21/1997,LAO CAI,22.5,103.9666666,1997,3,21,18.18571429,21.28571429,82.50469097,18.78324143,20.57921
3/22/1997,LAO CAI,22.5,103.9666666,1997,3,22,18.975,21.9,83.48589749,19.4059175,21.78884
3/23/1997,LAO CAI,22.5,103.9666666,1997,3,23,16.7,19.52857143,83.72260742,17.01391,19.36652
3/24/1997,LAO CAI,22.5,103.9666666,1997,3,24,16.175,19.7375,79.92881575,17.2135525,20.5532
3/25/1997,LAO CAI,22.5,103.9666666,1997,3,25,17.31428571,20.97142857,79.6196763,18.45750857,21.05632
3/26/1997,LAO CAI,22.5,103.9666666,1997,3,26,18.6875,20.175,91.16565636,17.68686875,20.18773
3/27/1997,LAO CAI,22.5,103.9666666,1997,3,27,18.7625,21.4,84.94282269,18.90566625,22.37453
3/28/1997,LAO CAI,22.5,103.9666666,1997,3,28,18.97777778,24.04444444,73.33484292,21.53753778,25.95752
3/29/1997,LAO CAI,22.5,103.9666666,1997,3,29,20.2375,23.2,83.44007123,20.71743375,22.59322
3/30/1997,LAO CAI,22.5,103.9666666,1997,3,30,20.5375,21.825,92.40409126,19.35527375,21.5931
3/31/1997,LAO CAI,22.5,103.9666666,1997,3,31,20.6125,21.825,92.83226831,19.35642125,20.62664
4/1/1997,LAO CAI,22.5,103.9666666,1997,4,1,19.62857143,22.72857143,82.67769823,20.23951714,24.58887
4/2/1997,LAO CAI,22.5,103.9666666,1997,4,2,21.5625,25.6125,78.34492252,23.13573125,27.89355
4/3/1997,LAO CAI,22.5,103.9666666,1997,4,3,22.32857143,26.82857143,76.40176501,24.35622714,28.8952
4/4/1997,LAO CAI,22.5,103.9666666,1997,4,4,22.1375,26.8125,75.58970842,24.33732875,28.19175
4/5/1997,LAO CAI,22.5,103.9666666,1997,4,5,21.52857143,23.27142857,89.94609185,20.80818714,23.34104
4/6/1997,LAO CAI,22.5,103.9666666,1997,4,6,22.72857143,24.17142857,91.66491217,21.72114714,25.29849
4/7/1997,LAO CAI,22.5,103.9666666,1997,4,7,22.24285714,24.7,86.22684613,22.23911571,25.59511
4/8/1997,LAO CAI,22.5,103.9666666,1997,4,8,19.7625,22.55,84.27603566,20.06406625,27.58158
4/9/1997,LAO CAI,22.5,103.9666666,1997,4,9,18.95714286,22.87142857,78.60993032,20.37124429,24.58122
4/10/1997,LAO CAI,22.5,103.9666666,1997,4,10,20.34285714,23.07142857,84.64029536,20.59124571,24.7739
4/11/1997,LAO CAI,22.5,103.9666666,1997,4,11,21.08333333,23.66666667,85.46277107,21.19424167,22.81956
4/12/1997,LAO CAI,22.5,103.9666666,1997,4,12,20.98571429,22.98571429,88.51714405,20.51588143,23.58875
4/13/1997,LAO CAI,22.5,103.9666666,1997,4,13,19.7,23.25714286,80.43033796,20.76601,25.55839
4/14/1997,LAO CAI,22.5,103.9666666,1997,4,14,19.875,24.2375,76.64940832,21.7431625,26.976
4/15/1997,LAO CAI,22.5,103.9666666,1997,4,15,19.84285714,24.72857143,74.28118921,22.23079571,25.7832
4/16/1997,LAO CAI,22.5,103.9666666,1997,4,16,20.575,25.7375,73.19029952,23.2448725,25.57675
4/17/1997,LAO CAI,22.5,103.9666666,1997,4,17,21.725,24.8625,82.73929103,22.3927175,26.78944
4/18/1997,LAO CAI,22.5,103.9666666,1997,4,18,23.24285714,26.95714286,80.14768547,24.49801571,27.32163
4/19/1997,LAO CAI,22.5,103.9666666,1997,4,19,23.4,28.27142857,74.92623806,25.80682,30.10942
4/20/1997,LAO CAI,22.5,103.9666666,1997,4,20,23.8125,28.15,77.35657092,25.69243125,29.42127
4/21/1997,LAO CAI,22.5,103.9666666,1997,4,21,20.15714286,28.3,61.35983749,25.78560429,31.13091
4/22/1997,LAO CAI,22.5,103.9666666,1997,4,22,23.45714286,25.32857143,89.39663221,22.88249429,25.64407
4/23/1997,LAO CAI,22.5,103.9666666,1997,4,23,21.7625,24.6625,83.9256548,22.19449125,27.39655
4/24/1997,LAO CAI,22.5,103.9666666,1997,4,24,20.4,21.82857143,91.60361822,19.35672,21.21386
4/25/1997,LAO CAI,22.5,103.9666666,1997,4,25,18.51428571,19.18571429,95.89327628,16.70086857,17.52076
4/26/1997,LAO CAI,22.5,103.9666666,1997,4,26,18.2,21.84285714,79.8113352,19.33726,22.15584
4/27/1997,LAO CAI,22.5,103.9666666,1997,4,27,19,24.25,72.53638093,21.7422,25.55227
4/28/1997,LAO CAI,22.5,103.9666666,1997,4,28,20.425,25.425,73.87414681,22.9319525,26.57381
4/29/1997,LAO CAI,22.5,103.9666666,1997,4,29,20.95714286,24.97142857,78.4246786,22.48924429,27.50207
4/30/1997,LAO CAI,22.5,103.9666666,1997,4,30,20.55714286,24.34285714,79.44693738,21.85832429,27.9547
5/1/1997,LAO CAI,22.5,103.9666666,1997,5,1,20.91428571,26.34285714,72.10587597,23.85178857,28.96706
5/2/1997,LAO CAI,22.5,103.9666666,1997,5,2,22.55,28.0875,71.93488126,25.61099,30.17822
5/3/1997,LAO CAI,22.5,103.9666666,1997,5,3,24.3625,29.3625,74.52497487,26.90607125,30.61254
5/4/1997,LAO CAI,22.5,103.9666666,1997,5,4,23.68571429,28.82857143,73.8008618,26.36499143,30.02073
5/5/1997,LAO CAI,22.5,103.9666666,1997,5,5,24.37142857,29.18571429,75.33020904,26.73048286,30.71653
5/6/1997,LAO CAI,22.5,103.9666666,1997,5,6,24.7,30.63333333,70.69010874,28.17444333,31.52091
5/7/1997,LAO CAI,22.5,103.9666666,1997,5,7,24.9125,29.925,74.56046814,27.47361125,31.71053
5/8/1997,LAO CAI,22.5,103.9666666,1997,5,8,24.725,30.0125,73.36062806,27.5577175,34.80876
5/9/1997,LAO CAI,22.5,103.9666666,1997,5,9,22.97142857,26.77142857,79.70856804,24.30926286,27.22376
5/10/1997,LAO CAI,22.5,103.9666666,1997,5,10,23.78571429,28.2,77.00746584,25.74172143,28.8264
5/11/1997,LAO CAI,22.5,103.9666666,1997,5,11,24.05,29.7625,71.4740384,27.29889,32.40174
5/12/1997,LAO CAI,22.5,103.9666666,1997,5,12,21.8375,28.275,68.13277,25.78646375,33.42323
5/13/1997,LAO CAI,22.5,103.9666666,1997,5,13,24.57142857,30.78571429,69.54046533,28.32394286,33.89274
5/14/1997,LAO CAI,22.5,103.9666666,1997,5,14,25.4,31.425,70.44826272,28.97207,32.51338
5/15/1997,LAO CAI,22.5,103.9666666,1997,5,15,26.15714286,31.08571429,75.11925127,28.64640429,32.62196
5/16/1997,LAO CAI,22.5,103.9666666,1997,5,16,25.1875,29.775,76.44936947,27.32871875,32.12037
5/17/1997,LAO CAI,22.5,103.9666666,1997,5,17,23.65,27.5375,79.39222483,25.08112,28.00825
5/18/1997,LAO CAI,22.5,103.9666666,1997,5,18,25.2375,29.3625,78.52222981,26.91945875,31.01932
5/19/1997,LAO CAI,22.5,103.9666666,1997,5,19,24.97142857,30.22857143,73.52992452,27.77626286,33.68476
5/20/1997,LAO CAI,22.5,103.9666666,1997,5,20,24.67142857,27.9,82.64071156,25.45707286,28.33246
5/21/1997,LAO CAI,22.5,103.9666666,1997,5,21,24.7875,29.4625,76.00382162,27.01197375,30.03909
5/22/1997,LAO CAI,22.5,103.9666666,1997,5,22,23.58571429,26.5,84.05443399,24.04886143,30.6156
5/23/1997,LAO CAI,22.5,103.9666666,1997,5,23,21.51428571,25.65714286,77.90745662,23.17936857,25.48041
5/24/1997,LAO CAI,22.5,103.9666666,1997,5,24,20.38333333,28.63333333,61.02969381,26.12039833,29.13373
5/25/1997,LAO CAI,22.5,103.9666666,1997,5,25,22.0125,28.0875,69.6201618,25.60276625,29.26832
5/26/1997,LAO CAI,22.5,103.9666666,1997,5,26,24.91428571,28.72857143,79.90213508,26.28438857,32.4278
5/27/1997,LAO CAI,22.5,103.9666666,1997,5,27,24.25,29.4,73.86414003,26.941625,30.21341
5/28/1997,LAO CAI,22.5,103.9666666,1997,5,28,22.725,24.7875,88.32722969,22.3334675,24.21116
5/29/1997,LAO CAI,22.5,103.9666666,1997,5,29,20.65,28.28333333,63.31642788,25.77657833,30.99484
5/30/1997,LAO CAI,22.5,103.9666666,1997,5,30,20.125,26.3875,68.49961828,23.8840875,30.31735
5/31/1997,LAO CAI,22.5,103.9666666,1997,5,31,22.11428571,28.21428571,69.5380081,25.73034857,29.85707
6/1/1997,LAO CAI,22.5,103.9666666,1997,6,1,24.625,29.6625,74.40663613,27.2082875,31.58971
6/2/1997,LAO CAI,22.5,103.9666666,1997,6,2,25.2875,30.725,72.82755781,28.27454875,32.70759
6/3/1997,LAO CAI,22.5,103.9666666,1997,6,3,25.325,31.7125,68.99871368,29.2566975,34.31023
6/4/1997,LAO CAI,22.5,103.9666666,1997,6,4,25.3,31.225,70.83214189,28.77174,32.3207
6/5/1997,LAO CAI,22.5,103.9666666,1997,6,5,26.1625,32.05,71.13772689,29.60498625,34.40351
6/6/1997,LAO CAI,22.5,103.9666666,1997,6,6,24.2375,31.7875,64.38546225,29.31460875,36.83802
6/7/1997,LAO CAI,22.5,103.9666666,1997,6,7,24.22857143,31.5,65.40996875,29.02869714,35.87003
6/8/1997,LAO CAI,22.5,103.9666666,1997,6,8,23.925,32.3875,61.07933375,29.9062275,36.43736
6/9/1997,LAO CAI,22.5,103.9666666,1997,6,9,23.625,31.7875,62.05842486,29.3052375,36.44042
6/10/1997,LAO CAI,22.5,103.9666666,1997,6,10,23.2625,24.1125,95.0108639,21.67074125,23.76924
6/11/1997,LAO CAI,22.5,103.9666666,1997,6,11,22.94285714,25,88.37333621,22.54802571,26.10894
6/12/1997,LAO CAI,22.5,103.9666666,1997,6,12,23.9875,27.1,83.1245975,24.65140875,28.41197
6/13/1997,LAO CAI,22.5,103.9666666,1997,6,13,25.7375,29.6625,79.50226014,27.22530875,31.2273
6/14/1997,LAO CAI,22.5,103.9666666,1997,6,14,23.825,27.6125,79.88166391,25.1583475,31.50714
6/15/1997,LAO CAI,22.5,103.9666666,1997,6,15,23.4875,25.3,89.71278415,22.85455875,24.24482
6/16/1997,LAO CAI,22.5,103.9666666,1997,6,16,23.8625,27.1625,82.20037962,24.71162125,27.61983
6/17/1997,LAO CAI,22.5,103.9666666,1997,6,17,24.02857143,27.24285714,82.63443994,24.79403714,28.41197
6/18/1997,LAO CAI,22.5,103.9666666,1997,6,18,25,28.8125,79.92179106,26.369125,29.72406
6/19/1997,LAO CAI,22.5,103.9666666,1997,6,19,25.6,30.05,77.11821573,27.60838,32.41704
6/20/1997,LAO CAI,22.5,103.9666666,1997,6,20,26.4,30.925,76.90617361,28.49037,31.84971
6/21/1997,LAO CAI,22.5,103.9666666,1997,6,21,25.35,28.23333333,84.39685786,25.79878833,30.84194
6/22/1997,LAO CAI,22.5,103.9666666,1997,6,22,24.6,26.45,89.59492843,24.01468,25.85817
6/23/1997,LAO CAI,22.5,103.9666666,1997,6,23,24.74285714,25.28571429,96.81551786,22.85956571,23.77383
6/24/1997,LAO CAI,22.5,103.9666666,1997,6,24,25.4125,26.7125,92.59839288,24.28803625,26.65949
6/25/1997,LAO CAI,22.5,103.9666666,1997,6,25,25.2875,28.0375,85.04837379,25.60317375,30.24095
6/26/1997,LAO CAI,22.5,103.9666666,1997,6,26,25.625,28.075,86.58171507,25.6456125,30.34953
6/27/1997,LAO CAI,22.5,103.9666666,1997,6,27,25.87142857,29.47142857,81.02327281,27.03743286,31.14932
6/28/1997,LAO CAI,22.5,103.9666666,1997,6,28,25.96666667,28.5,86.19481496,26.07329,29.14602
6/29/1997,LAO CAI,22.5,103.9666666,1997,6,29,25.85,28.8125,84.06305507,26.38213,29.35706
6/30/1997,LAO CAI,22.5,103.9666666,1997,6,30,26.7875,29.7625,84.10326434,27.34077375,30.27767
7/1/1997,LAO CAI,22.5,103.9666666,1997,7,1,25.94285714,29.6,80.76581271,27.16632571,31.1585
7/2/1997,LAO CAI,22.5,103.9666666,1997,7,2,25.9875,30.8,75.59172083,28.35980875,33.12661
7/3/1997,LAO CAI,22.5,103.9666666,1997,7,3,25.8,29.28333333,81.56182089,26.84937333,30.14002
7/4/1997,LAO CAI,22.5,103.9666666,1997,7,4,25.34285714,26.24285714,94.80537869,23.82014571,25.07215
7/5/1997,LAO CAI,22.5,103.9666666,1997,7,5,25.31666667,27.31666667,88.86222872,24.88711167,26.93627
7/6/1997,LAO CAI,22.5,103.9666666,1997,7,6,25.82857143,27.64285714,89.87185412,25.21917714,27.65349
7/7/1997,LAO CAI,22.5,103.9666666,1997,7,7,25.83333333,27.61666667,90.03498454,25.19321667,26.57386
7/8/1997,LAO CAI,22.5,103.9666666,1997,7,8,24.4,25.75714286,92.2314616,23.32292,25.35658
7/9/1997,LAO CAI,22.5,103.9666666,1997,7,9,25.38571429,27.9,86.23539312,25.46800143,27.84923
7/10/1997,LAO CAI,22.5,103.9666666,1997,7,10,24.75,28,82.54668803,25.557675,27.95169
7/11/1997,LAO CAI,22.5,103.9666666,1997,7,11,24.53333333,26.56666667,88.62666162,24.12962667,25.85205
