YMD,NAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,DEW_2,TMP_2,RH,AT mean,AT max
8/6/1993,LANG SON,21.8333333,106.7666666,1993,8,6,25.37142857,28.51428571,83.13511909,26.07838286,29.25919
8/7/1993,LANG SON,21.8333333,106.7666666,1993,8,7,23.87142857,28.25714286,77.14844668,25.79983286,33.38809
8/8/1993,LANG SON,21.8333333,106.7666666,1993,8,8,24.6,28.44285714,79.72779705,25.99558,29.81275
8/9/1993,LANG SON,21.8333333,106.7666666,1993,8,9,24.4,29.6,73.67636765,27.14272,30.585
8/10/1993,LANG SON,21.8333333,106.7666666,1993,8,10,24.8,30.32,72.40099092,27.86452,31.30834
8/11/1993,LANG SON,21.8333333,106.7666666,1993,8,11,25.05714286,30.35714286,73.36380433,27.90537429,31.30834
8/12/1993,LANG SON,21.8333333,106.7666666,1993,8,12,24.96666667,29,78.90152743,26.55499,29.33411
8/13/1993,LANG SON,21.8333333,106.7666666,1993,8,13,24.2,28.04285714,79.67408732,25.59186,29.59865
8/14/1993,LANG SON,21.8333333,106.7666666,1993,8,14,24.675,26.75,88.42082233,24.3140275,26.45916
8/15/1993,LANG SON,21.8333333,106.7666666,1993,8,15,24.07142857,28.52857143,76.85855681,26.07269286,30.39538
8/16/1993,LANG SON,21.8333333,106.7666666,1993,8,16,24.1,26.6,86.18533884,24.15613,30.71653
8/17/1993,LANG SON,21.8333333,106.7666666,1993,8,17,24.325,25.25,94.62597152,22.8176725,24.36564
8/18/1993,LANG SON,21.8333333,106.7666666,1993,8,18,24.7125,25.6,94.85192745,23.17150125,24.86417
8/19/1993,LANG SON,21.8333333,106.7666666,1993,8,19,24.66666667,26.73333333,88.46352577,24.29733333,27.25895
8/20/1993,LANG SON,21.8333333,106.7666666,1993,8,20,24.98,28.38,81.85622397,25.938914,29.02214
8/21/1993,LANG SON,21.8333333,106.7666666,1993,8,21,24.05714286,27,83.96461193,24.55307429,29.12919
8/22/1993,LANG SON,21.8333333,106.7666666,1993,8,22,23.3,24.65,92.20926507,22.20559,23.25388
8/23/1993,LANG SON,21.8333333,106.7666666,1993,8,23,23.5,24.78333333,92.58824946,22.34118333,23.55208
8/24/1993,LANG SON,21.8333333,106.7666666,1993,8,24,23.7,25.8125,88.14533915,23.367235,26.53408
8/25/1993,LANG SON,21.8333333,106.7666666,1993,8,25,23.7,27.2,81.22172233,24.74641,29.41821
8/26/1993,LANG SON,21.8333333,106.7666666,1993,8,26,23.9625,27.65,80.36830676,25.19772625,29.9198
8/27/1993,LANG SON,21.8333333,106.7666666,1993,8,27,23.12857143,28.34285714,73.40219092,25.87366714,30.69358
8/28/1993,LANG SON,21.8333333,106.7666666,1993,8,28,22.75714286,24.37142857,90.72951277,21.92038429,27.34305
8/29/1993,LANG SON,21.8333333,106.7666666,1993,8,29,21.86666667,27.63333333,70.85722226,25.14909333,27.59535
8/30/1993,LANG SON,21.8333333,106.7666666,1993,8,30,22.74285714,24.74285714,88.65901546,22.28936571,25.71899
8/31/1993,LANG SON,21.8333333,106.7666666,1993,8,31,23.025,25.425,86.59508373,22.9717325,25.32751
9/1/1993,LANG SON,21.8333333,106.7666666,1993,9,1,22.11666667,26.9,75.10638145,24.423985,27.68404
9/2/1993,LANG SON,21.8333333,106.7666666,1993,9,2,22.35,26.65,77.30967726,24.179055,28.58629
9/3/1993,LANG SON,21.8333333,106.7666666,1993,9,3,23.31666667,26.1,84.67798254,23.647145,29.19952
9/4/1993,LANG SON,21.8333333,106.7666666,1993,9,4,23.4,29,71.82408982,26.53102,31.28845
9/5/1993,LANG SON,21.8333333,106.7666666,1993,9,5,22.73333333,25.26666667,85.88340457,22.80988667,23.72487
9/6/1993,LANG SON,21.8333333,106.7666666,1993,9,6,22.54285714,23.54285714,94.12912447,21.09350571,22.85781
9/7/1993,LANG SON,21.8333333,106.7666666,1993,9,7,21.8625,25.175,81.89705399,22.70544625,26.6931
9/8/1993,LANG SON,21.8333333,106.7666666,1993,9,8,22.67142857,24.77142857,88.12520723,22.31667286,27.61065
9/9/1993,LANG SON,21.8333333,106.7666666,1993,9,9,22.58333333,25.13333333,85.78350417,22.67505833,27.21152
9/10/1993,LANG SON,21.8333333,106.7666666,1993,9,10,22.75,24.55,89.72593027,22.097775,23.9405
9/11/1993,LANG SON,21.8333333,106.7666666,1993,9,11,22.84285714,24.44285714,90.81282054,21.99269571,24.74182
9/12/1993,LANG SON,21.8333333,106.7666666,1993,9,12,22.98333333,26.36666667,81.69153789,23.90711167,29.094
9/13/1993,LANG SON,21.8333333,106.7666666,1993,9,13,23.86,27.9,78.71683491,25.444658,28.82334
9/14/1993,LANG SON,21.8333333,106.7666666,1993,9,14,23.6,28.3,75.70927521,25.83828,29.60324
9/15/1993,LANG SON,21.8333333,106.7666666,1993,9,15,23.4,27.21428571,79.69948184,24.75602,27.61524
9/16/1993,LANG SON,21.8333333,106.7666666,1993,9,16,23.77142857,28.27142857,76.62206405,25.81250286,30.2027
9/17/1993,LANG SON,21.8333333,106.7666666,1993,9,17,24.22857143,28.28571429,78.68984951,25.83369714,29.4228
9/18/1993,LANG SON,21.8333333,106.7666666,1993,9,18,22.73333333,23.81666667,93.66642426,21.36858667,22.84251
9/19/1993,LANG SON,21.8333333,106.7666666,1993,9,19,23,24.11666667,93.49143348,21.67086667,23.52913
9/20/1993,LANG SON,21.8333333,106.7666666,1993,9,20,22.76666667,23.81666667,93.85593392,21.36909667,23.94662
9/21/1993,LANG SON,21.8333333,106.7666666,1993,9,21,22.77142857,26.28571429,81.03594675,23.82340286,29.7592
9/22/1993,LANG SON,21.8333333,106.7666666,1993,9,22,23.25,27.13333333,79.35695873,24.67325833,28.70558
9/23/1993,LANG SON,21.8333333,106.7666666,1993,9,23,21.12857143,26.14285714,73.92966913,23.65626714,27.36901
9/24/1993,LANG SON,21.8333333,106.7666666,1993,9,24,19.78333333,25.95,68.8222296,23.443985,26.74813
9/25/1993,LANG SON,21.8333333,106.7666666,1993,9,25,19.8875,24.7,74.61425424,22.20307875,27.15491
9/26/1993,LANG SON,21.8333333,106.7666666,1993,9,26,19.55714286,25.01428571,71.7420747,22.51042429,27.54639
9/27/1993,LANG SON,21.8333333,106.7666666,1993,9,27,21.05714286,25.92857143,74.54526955,23.44217429,28.7652
9/28/1993,LANG SON,21.8333333,106.7666666,1993,9,28,21.74285714,27.05714286,72.73817204,24.57446571,28.98542
9/29/1993,LANG SON,21.8333333,106.7666666,1993,9,29,22.38333333,25.38333333,83.49596694,22.92049833,26.24353
9/30/1993,LANG SON,21.8333333,106.7666666,1993,9,30,18.13333333,21.2,82.66722194,18.69724,20.29172
10/1/1993,LANG SON,21.8333333,106.7666666,1993,10,1,17.18333333,20.73333333,80.12814338,18.21883833,19.68461
10/2/1993,LANG SON,21.8333333,106.7666666,1993,10,2,14.3,21.64285714,63.01584602,19.07879,22.60388
10/3/1993,LANG SON,21.8333333,106.7666666,1993,10,3,15.45,21.075,70.26240805,18.531935,23.41285
10/4/1993,LANG SON,21.8333333,106.7666666,1993,10,4,16.825,22.85,68.83070554,20.3173225,24.02761
10/5/1993,LANG SON,21.8333333,106.7666666,1993,10,5,15.36666667,22.7,63.28927854,20.14591,24.40379
10/6/1993,LANG SON,21.8333333,106.7666666,1993,10,6,12.52,20.56,59.97515533,17.975196,24.5368
10/7/1993,LANG SON,21.8333333,106.7666666,1993,10,7,13.44285714,21.35714286,60.6577093,18.78167571,25.6455
10/8/1993,LANG SON,21.8333333,106.7666666,1993,10,8,14.94285714,21.21428571,67.43147455,18.66262571,26.45299
10/9/1993,LANG SON,21.8333333,106.7666666,1993,10,9,17.8,21.64,78.80013941,19.1295,26.11807
10/10/1993,LANG SON,21.8333333,106.7666666,1993,10,10,16.68,24.04,63.47625827,21.497964,26.71447
10/11/1993,LANG SON,21.8333333,106.7666666,1993,10,11,15.62,23.28,62.10621355,20.726306,26.47589
10/12/1993,LANG SON,21.8333333,106.7666666,1993,10,12,17.04285714,22.95714286,69.33628607,20.42715571,25.82752
10/13/1993,LANG SON,21.8333333,106.7666666,1993,10,13,16.64285714,21.98571429,71.70970972,19.45543571,26.41933
10/14/1993,LANG SON,21.8333333,106.7666666,1993,10,14,15.82,23.84,60.81831689,21.286006,26.30004
10/15/1993,LANG SON,21.8333333,106.7666666,1993,10,15,17.125,21.45,76.39621164,18.9303125,21.76436
10/16/1993,LANG SON,21.8333333,106.7666666,1993,10,16,18.25714286,19.55714286,92.20489887,17.06613429,18.00093
10/17/1993,LANG SON,21.8333333,106.7666666,1993,10,17,18.18571429,22.51428571,76.54512852,20.00444143,24.29067
10/18/1993,LANG SON,21.8333333,106.7666666,1993,10,18,14.6,21.87142857,63.35823311,19.31058,20.99818
10/19/1993,LANG SON,21.8333333,106.7666666,1993,10,19,13.96666667,20.08333333,67.87841925,17.52352333,19.0316
10/20/1993,LANG SON,21.8333333,106.7666666,1993,10,20,14.98571429,22.94285714,60.85680593,20.38148143,31.85114
10/21/1993,LANG SON,21.8333333,106.7666666,1993,10,21,15.84285714,22.15714286,67.43768409,19.61359571,23.70034
10/22/1993,LANG SON,21.8333333,106.7666666,1993,10,22,14.46666667,23.31666667,57.53878202,20.74510667,24.0016
10/23/1993,LANG SON,21.8333333,106.7666666,1993,10,23,13.75,21.45,61.53061712,18.878675,22.99383
10/24/1993,LANG SON,21.8333333,106.7666666,1993,10,24,15.94285714,22.48571429,66.52683102,19.94172571,24.71729
10/25/1993,LANG SON,21.8333333,106.7666666,1993,10,25,18.9625,22.45,80.67294082,19.95242625,24.6745
10/26/1993,LANG SON,21.8333333,106.7666666,1993,10,26,20.15,25.56666667,72.02112083,23.06856167,26.75272
10/27/1993,LANG SON,21.8333333,106.7666666,1993,10,27,20.65,23.78333333,82.63277255,21.30357833,26.87966
10/28/1993,LANG SON,21.8333333,106.7666666,1993,10,28,19.64285714,21.27142857,90.44060472,18.79133571,22.12682
10/29/1993,LANG SON,21.8333333,106.7666666,1993,10,29,15.38,17.12,89.5060711,14.599594,14.98527
10/30/1993,LANG SON,21.8333333,106.7666666,1993,10,30,9.6,17.66666667,59.17788392,15.05454667,17.46716
10/31/1993,LANG SON,21.8333333,106.7666666,1993,10,31,8.875,15.775,63.55096802,13.1631375,19.99189
11/1/1993,LANG SON,21.8333333,106.7666666,1993,11,1,10.34285714,17.41428571,63.19201747,14.81504571,22.1206
11/2/1993,LANG SON,21.8333333,106.7666666,1993,11,2,8.2,14.08,67.71207362,11.46798,23.22619
11/3/1993,LANG SON,21.8333333,106.7666666,1993,11,3,8.15,17.125,55.52770056,14.493945,23.36384
11/4/1993,LANG SON,21.8333333,106.7666666,1993,11,4,11.2,20.3625,55.6504365,17.758685,24.40374
11/5/1993,LANG SON,21.8333333,106.7666666,1993,11,5,16.16666667,21.13333333,73.29360833,18.60088333,25.23112
11/6/1993,LANG SON,21.8333333,106.7666666,1993,11,6,18.75714286,21.82857143,82.71766742,19.33158429,24.89783
11/7/1993,LANG SON,21.8333333,106.7666666,1993,11,7,17.88571429,22.65714286,74.46683441,20.14185143,25.54921
11/8/1993,LANG SON,21.8333333,106.7666666,1993,11,8,18.38571429,23.62857143,72.45913036,21.11510143,27.23901
11/9/1993,LANG SON,21.8333333,106.7666666,1993,11,9,18.68571429,23.52857143,74.27914891,21.02029143,26.93622
11/10/1993,LANG SON,21.8333333,106.7666666,1993,11,10,18.55,23.175,75.23988879,20.666765,26.73895
11/11/1993,LANG SON,21.8333333,106.7666666,1993,11,11,18.67142857,23.52857143,74.21281847,21.02007286,25.9514
11/12/1993,LANG SON,21.8333333,106.7666666,1993,11,12,16.11428571,21.7,70.55732266,19.16334857,31.36944
11/13/1993,LANG SON,21.8333333,106.7666666,1993,11,13,16.45,20.475,77.71336525,17.950835,22.74306
11/14/1993,LANG SON,21.8333333,106.7666666,1993,11,14,16.54285714,20.85714286,76.35496671,18.33210571,23.65449
11/15/1993,LANG SON,21.8333333,106.7666666,1993,11,15,18.8,23.28333333,75.92689496,20.77827333,24.46346
11/16/1993,LANG SON,21.8333333,106.7666666,1993,11,16,18.62,21.3,84.70678068,18.804086,23.57498
11/17/1993,LANG SON,21.8333333,106.7666666,1993,11,17,18.2875,21.9,79.97130132,19.39539875,22.75683
11/18/1993,LANG SON,21.8333333,106.7666666,1993,11,18,17.45,20.625,82.03541879,18.115235,26.93775
11/19/1993,LANG SON,21.8333333,106.7666666,1993,11,19,17.65,20.8375,81.99710767,18.32952,20.88353
11/20/1993,LANG SON,21.8333333,106.7666666,1993,11,20,16.475,18.7125,86.84053988,16.1992925,19.79625
11/21/1993,LANG SON,21.8333333,106.7666666,1993,11,21,5.114285714,14.8,52.28634062,12.13644857,15.2008
11/22/1993,LANG SON,21.8333333,106.7666666,1993,11,22,7.442857143,16.28571429,55.8140744,13.64887571,18.23329
11/23/1993,LANG SON,21.8333333,106.7666666,1993,11,23,5.25,15.45,50.62241353,12.784625,16.20704
11/24/1993,LANG SON,21.8333333,106.7666666,1993,11,24,4.1,14.13333333,50.85394806,11.45826333,12.59651
11/25/1993,LANG SON,21.8333333,106.7666666,1993,11,25,9.6,13.21428571,78.73029666,10.62888,12.1806
11/26/1993,LANG SON,21.8333333,106.7666666,1993,11,26,10.2,13.94285714,78.16392407,11.36226,13.5034
11/27/1993,LANG SON,21.8333333,106.7666666,1993,11,27,9.433333333,14.75,70.47467561,12.15283,14.0845
11/28/1993,LANG SON,21.8333333,106.7666666,1993,11,28,12.05714286,17.54285714,70.2226443,14.96907429,16.18414
11/29/1993,LANG SON,21.8333333,106.7666666,1993,11,29,14.98333333,17.9,83.06355611,15.368845,16.58179
11/30/1993,LANG SON,21.8333333,106.7666666,1993,11,30,17.225,20.05,83.80077387,17.5402425,20.06232
12/1/1993,LANG SON,21.8333333,106.7666666,1993,12,1,17.1625,20.6625,80.37243799,18.14811125,22.75989
12/2/1993,LANG SON,21.8333333,106.7666666,1993,12,2,17.2625,20.4875,81.75956242,17.97569125,22.26748
12/3/1993,LANG SON,21.8333333,106.7666666,1993,12,3,17.83333333,22.91666667,73.06324316,20.39901667,25.05374
12/4/1993,LANG SON,21.8333333,106.7666666,1993,12,4,9.328571429,15.34285714,67.36219021,12.74052714,14.89194
12/5/1993,LANG SON,21.8333333,106.7666666,1993,12,5,7.183333333,13.91666667,63.852803,11.29007167,13.46668
12/6/1993,LANG SON,21.8333333,106.7666666,1993,12,6,5.675,13.4,59.52218461,10.7534275,13.41313
12/7/1993,LANG SON,21.8333333,106.7666666,1993,12,7,6.3,13.13333333,63.23819255,10.49792333,21.12201
12/8/1993,LANG SON,21.8333333,106.7666666,1993,12,8,7.46,18.24,49.38497664,15.591698,17.91673
12/9/1993,LANG SON,21.8333333,106.7666666,1993,12,9,13.42,15.14,89.46937081,12.601486,13.16853
12/10/1993,LANG SON,21.8333333,106.7666666,1993,12,10,12.8,16.1,80.79823363,13.54624,15.81561
12/11/1993,LANG SON,21.8333333,106.7666666,1993,12,11,14.03333333,17.63333333,79.44376819,15.08924333,16.54507
12/12/1993,LANG SON,21.8333333,106.7666666,1993,12,12,18.5,19.35,94.83262206,16.86395,18.21809
12/13/1993,LANG SON,21.8333333,106.7666666,1993,12,13,15.8,19.275,80.31340602,16.74809,23.66214
12/14/1993,LANG SON,21.8333333,106.7666666,1993,12,14,8.1625,11.9875,77.43301894,9.38746125,11.16676
12/15/1993,LANG SON,21.8333333,106.7666666,1993,12,15,6.55,8.616666667,86.85393286,6.012181667,6.88486
12/16/1993,LANG SON,21.8333333,106.7666666,1993,12,16,3.385714286,8.571428571,69.88909026,5.918801429,6.45513
12/17/1993,LANG SON,21.8333333,106.7666666,1993,12,17,0.657142857,11.25714286,48.06139386,8.546654286,11.46945
12/18/1993,LANG SON,21.8333333,106.7666666,1993,12,18,3.86,13.96,50.56923691,11.282298,14.25877
12/19/1993,LANG SON,21.8333333,106.7666666,1993,12,19,4.471428571,14.6,50.64284884,11.92781286,15.01424
12/20/1993,LANG SON,21.8333333,106.7666666,1993,12,20,5.9875,13.9125,58.82959305,11.26763375,14.94544
12/21/1993,LANG SON,21.8333333,106.7666666,1993,12,21,3.125,14.725,45.69892992,12.0314625,13.19291
12/22/1993,LANG SON,21.8333333,106.7666666,1993,12,22,2.683333333,9.716666667,61.56440258,7.046421667,13.75871
12/23/1993,LANG SON,21.8333333,106.7666666,1993,12,23,2.816666667,11.16666667,56.42257142,8.489761667,14.95916
12/24/1993,LANG SON,21.8333333,106.7666666,1993,12,24,2.84,11.94,53.70014292,9.258812,15.87059
12/25/1993,LANG SON,21.8333333,106.7666666,1993,12,25,2.333333333,12.58333333,49.65814211,9.890533333,17.15667
12/26/1993,LANG SON,21.8333333,106.7666666,1993,12,26,3.375,9.65,64.94149055,6.9907375,18.2975
12/27/1993,LANG SON,21.8333333,106.7666666,1993,12,27,3.02,13.28,49.81588683,10.593526,19.12937
12/28/1993,LANG SON,21.8333333,106.7666666,1993,12,28,2.96,10.76,58.55820018,8.087728,19.64167
12/29/1993,LANG SON,21.8333333,106.7666666,1993,12,29,5.283333333,13.31666667,58.24244557,10.66460167,19.61571
12/30/1993,LANG SON,21.8333333,106.7666666,1993,12,30,8.95,14.6375,68.71484762,12.03361,19.34658
12/31/1993,LANG SON,21.8333333,106.7666666,1993,12,31,6.9875,12.8125,67.70199298,10.18953375,16.82945
1/1/1994,LANG SON,21.8333333,106.7666666,1994,1,1,6.228571429,12.65714286,64.91808264,10.02349714,17.24082
1/2/1994,LANG SON,21.8333333,106.7666666,1994,1,2,12.46666667,18.9,66.24865683,16.32434,20.30544
1/3/1994,LANG SON,21.8333333,106.7666666,1994,1,3,14.75,18.475,78.92399655,15.936825,18.66307
1/4/1994,LANG SON,21.8333333,106.7666666,1994,1,4,16.52,21.34,74.0169543,18.811716,21.64966
1/5/1994,LANG SON,21.8333333,106.7666666,1994,1,5,17.65,20.8375,81.99710767,18.32952,23.23552
1/6/1994,LANG SON,21.8333333,106.7666666,1994,1,6,16.5,20.42,78.22591204,17.89693,22.03349
1/7/1994,LANG SON,21.8333333,106.7666666,1994,1,7,13.8,19.71428571,68.70129661,17.15414,22.39437
1/8/1994,LANG SON,21.8333333,106.7666666,1994,1,8,14.6,19.62857143,72.73880244,17.08118,21.02113
1/9/1994,LANG SON,21.8333333,106.7666666,1994,1,9,14.33333333,19.5,72.06977497,16.9493,21.64048
1/10/1994,LANG SON,21.8333333,106.7666666,1994,1,10,16.78571429,20.52857143,79.12686219,18.00922143,21.95551
1/11/1994,LANG SON,21.8333333,106.7666666,1994,1,11,17.38333333,21,79.82748127,18.486965,20.76577
1/12/1994,LANG SON,21.8333333,106.7666666,1994,1,12,17.15714286,21.4,76.78653557,18.88110429,23.64837
1/13/1994,LANG SON,21.8333333,106.7666666,1994,1,13,7.6875,14.2,64.88667362,11.57941875,13.46821
1/14/1994,LANG SON,21.8333333,106.7666666,1994,1,14,5.657142857,12.52857143,62.93290949,9.886954286,11.33644
1/15/1994,LANG SON,21.8333333,106.7666666,1994,1,15,11.66,12.96,91.81407184,10.407638,12.35497
1/16/1994,LANG SON,21.8333333,106.7666666,1994,1,16,16.45,17.65,92.68276339,15.142785,16.39523
1/17/1994,LANG SON,21.8333333,106.7666666,1994,1,17,18.95,19.53333333,96.43282302,17.05306833,17.52841
1/18/1994,LANG SON,21.8333333,106.7666666,1994,1,18,11.58333333,13.76666667,86.67294091,11.20829167,17.39688
1/19/1994,LANG SON,21.8333333,106.7666666,1994,1,19,6.457142857,7.628571429,92.29005691,5.028594286,5.58654
1/20/1994,LANG SON,21.8333333,106.7666666,1994,1,20,3.1,7.45,73.91752489,4.79973,5.22867
1/21/1994,LANG SON,21.8333333,106.7666666,1994,1,21,1.35,9.283333333,57.63218559,6.595288333,8.08526
1/22/1994,LANG SON,21.8333333,106.7666666,1994,1,22,2.816666667,10.56666667,58.717394,7.893361667,10.70791
1/23/1994,LANG SON,21.8333333,106.7666666,1994,1,23,2.857142857,10.75714286,58.14427522,8.083314286,13.55991
1/24/1994,LANG SON,21.8333333,106.7666666,1994,1,24,1.5,13.68571429,43.54154248,10.97355,13.55991
1/25/1994,LANG SON,21.8333333,106.7666666,1994,1,25,3.7625,13.275,52.51157328,10.59991625,18.33417
1/26/1994,LANG SON,21.8333333,106.7666666,1994,1,26,6.1,14.57142857,56.81334804,11.92433,16.80803
1/27/1994,LANG SON,21.8333333,106.7666666,1994,1,27,6.9,14.94,58.61832574,12.30293,15.12894
1/28/1994,LANG SON,21.8333333,106.7666666,1994,1,28,10.5125,16.3875,68.20941636,13.79701625,17.49776
1/29/1994,LANG SON,21.8333333,106.7666666,1994,1,29,6.4375,13.225,63.45910913,10.59114375,11.85027
1/30/1994,LANG SON,21.8333333,106.7666666,1994,1,30,9.016666667,13.3,75.27883789,10.705155,11.72491
1/31/1994,LANG SON,21.8333333,106.7666666,1994,1,31,13.16,15.26,87.29017314,12.716788,13.9775
2/1/1994,LANG SON,21.8333333,106.7666666,1994,2,1,13.61428571,17.2,79.45621477,14.65209857,19.82986
2/2/1994,LANG SON,21.8333333,106.7666666,1994,2,2,8.233333333,13.78333333,69.18407634,11.17360333,13.66854
2/3/1994,LANG SON,21.8333333,106.7666666,1994,2,3,9.7375,13.25,79.27490066,10.66648375,12.39776
2/4/1994,LANG SON,21.8333333,106.7666666,1994,2,4,15.7125,16.2875,96.3959128,13.77717625,16.00375
2/5/1994,LANG SON,21.8333333,106.7666666,1994,2,5,18.2625,20.0875,89.25257945,17.59339125,20.2015
2/6/1994,LANG SON,21.8333333,106.7666666,1994,2,6,17.6375,22.1,75.83799306,19.58425375,23.94657
2/7/1994,LANG SON,21.8333333,106.7666666,1994,2,7,17.17142857,22.25714286,72.93707921,19.73332286,23.44192
2/8/1994,LANG SON,21.8333333,106.7666666,1994,2,8,14.9875,19.35,75.88033023,16.81020875,19.63718
2/9/1994,LANG SON,21.8333333,106.7666666,1994,2,9,15.72,20.64,73.42647703,18.103676,19.47357
2/10/1994,LANG SON,21.8333333,106.7666666,1994,2,10,18.7,21.125,86.05050999,18.63136,18.70132
2/11/1994,LANG SON,21.8333333,106.7666666,1994,2,11,19.98571429,22.4,86.23225515,19.91838143,23.19421
2/12/1994,LANG SON,21.8333333,106.7666666,1994,2,12,14.5625,16.425,88.74844674,13.89625625,17.82814
2/13/1994,LANG SON,21.8333333,106.7666666,1994,2,13,12.14285714,12.6,97.04282826,10.05718571,10.55965
2/14/1994,LANG SON,21.8333333,106.7666666,1994,2,14,13.75,14.15,97.43897847,11.622475,13.18383
2/15/1994,LANG SON,21.8333333,106.7666666,1994,2,15,11.24,11.96,95.35485433,9.407212,10.74162
2/16/1994,LANG SON,21.8333333,106.7666666,1994,2,16,10.3,10.9,96.08369082,8.33919,8.74291
2/17/1994,LANG SON,21.8333333,106.7666666,1994,2,17,10.15,11.15,93.56084183,8.585395,9.33166
2/18/1994,LANG SON,21.8333333,106.7666666,1994,2,18,11.48,12.02,96.49956495,9.470524,10.15134
2/19/1994,LANG SON,21.8333333,106.7666666,1994,2,19,11.87142857,13.98571429,87.08977054,11.43043286,13.8322
2/20/1994,LANG SON,21.8333333,106.7666666,1994,2,20,9.785714286,15.22857143,69.97306196,12.63392143,18.45198
2/21/1994,LANG SON,21.8333333,106.7666666,1994,2,21,9.94,17.38,61.64684552,14.774802,19.45975
2/22/1994,LANG SON,21.8333333,106.7666666,1994,2,22,15.52,19.08,79.8510897,16.549976,19.76412
2/23/1994,LANG SON,21.8333333,106.7666666,1994,2,23,17.83333333,23,72.69556174,20.48185,26.33064
2/24/1994,LANG SON,21.8333333,106.7666666,1994,2,24,12.28,17.84,69.9376633,15.267844,20.57309
2/25/1994,LANG SON,21.8333333,106.7666666,1994,2,25,5.66,10.68,71.12120028,8.049518,10.84403
2/26/1994,LANG SON,21.8333333,106.7666666,1994,2,26,6.0375,7.775,88.76869023,5.16772375,6.28234
2/27/1994,LANG SON,21.8333333,106.7666666,1994,2,27,5.928571429,7.957142857,87.01809274,5.347107143,6.67688
2/28/1994,LANG SON,21.8333333,106.7666666,1994,2,28,5.46,9.78,74.48698434,7.151858,7.67547
3/1/1994,LANG SON,21.8333333,106.7666666,1994,3,1,6.1,9.342857143,80.1782308,6.72713,7.37268
3/2/1994,LANG SON,21.8333333,106.7666666,1994,3,2,6.971428571,9.428571429,84.64098025,6.825662857,8.08531
3/3/1994,LANG SON,21.8333333,106.7666666,1994,3,3,7.75,13.925,66.33520543,11.307025,16.03731
3/4/1994,LANG SON,21.8333333,106.7666666,1994,3,4,11.64285714,14.84285714,81.16339226,12.27893571,13.5493
3/5/1994,LANG SON,21.8333333,106.7666666,1994,3,5,15.8,16.08571429,98.19182429,13.57794,15.40582
3/6/1994,LANG SON,21.8333333,106.7666666,1994,3,6,18.25,19.58333333,92.01377935,17.09205833,18.3129
3/7/1994,LANG SON,21.8333333,106.7666666,1994,3,7,19.5875,22.8875,81.67655427,20.39686375,24.78308
3/8/1994,LANG SON,21.8333333,106.7666666,1994,3,8,19.3875,23.95,75.65879091,21.44992875,26.46829
3/9/1994,LANG SON,21.8333333,106.7666666,1994,3,9,19.45714286,23.34285714,78.8172481,20.84749429,24.79379
3/10/1994,LANG SON,21.8333333,106.7666666,1994,3,10,10.71428571,14.45714286,78.2413722,11.88132857,13.69761
3/11/1994,LANG SON,21.8333333,106.7666666,1994,3,11,15.56,19.12,79.85660998,16.590348,24.37013
3/12/1994,LANG SON,21.8333333,106.7666666,1994,3,12,20.84285714,23.98571429,82.60839348,21.50769571,25.50642
3/13/1994,LANG SON,21.8333333,106.7666666,1994,3,13,14.96666667,17.61666667,84.46842079,15.08695667,20.52571
3/14/1994,LANG SON,21.8333333,106.7666666,1994,3,14,7.485714286,9.557142857,86.91708875,6.961331429,7.58984
3/15/1994,LANG SON,21.8333333,106.7666666,1994,3,15,9.3625,11.5875,86.217337,9.00822125,11.31201
3/16/1994,LANG SON,21.8333333,106.7666666,1994,3,16,10.52,11.3,94.9510108,8.740156,9.84702
3/17/1994,LANG SON,21.8333333,106.7666666,1994,3,17,9.233333333,12.66666667,79.61348719,10.07893667,12.39776
3/18/1994,LANG SON,21.8333333,106.7666666,1994,3,18,10.62857143,12.55714286,88.03684004,9.991417143,10.32566
3/19/1994,LANG SON,21.8333333,106.7666666,1994,3,19,11.75,15.675,77.48699135,13.107725,18.40001
3/20/1994,LANG SON,21.8333333,106.7666666,1994,3,20,11.8625,17.3625,70.12181611,14.78682125,19.80232
3/21/1994,LANG SON,21.8333333,106.7666666,1994,3,21,13.9125,14.575,95.80344809,12.04741125,12.47579
3/22/1994,LANG SON,21.8333333,106.7666666,1994,3,22,11.4,15.08571429,78.63230974,12.51662,13.11498
3/23/1994,LANG SON,21.8333333,106.7666666,1994,3,23,10.37777778,16.34444444,67.7850777,13.75215778,16.76218
3/24/1994,LANG SON,21.8333333,106.7666666,1994,3,24,10.71428571,16.67142857,67.89522021,14.08232857,17.86629
3/25/1994,LANG SON,21.8333333,106.7666666,1994,3,25,13.875,18,76.83792091,15.4512875,18.61564
3/26/1994,LANG SON,21.8333333,106.7666666,1994,3,26,14.34,16.46,87.28722377,13.927642,16.15206
3/27/1994,LANG SON,21.8333333,106.7666666,1994,3,27,14.28571429,14.82857143,96.55631515,12.30517143,12.57366
3/28/1994,LANG SON,21.8333333,106.7666666,1994,3,28,17,17.43333333,97.29673713,14.93583333,16.00681
3/29/1994,LANG SON,21.8333333,106.7666666,1994,3,29,17.92857143,19.44285714,90.96506321,16.94750714,19.49805
3/30/1994,LANG SON,21.8333333,106.7666666,1994,3,30,17.2875,17.7625,97.04758561,15.26742375,16.10009
3/31/1994,LANG SON,21.8333333,106.7666666,1994,3,31,18.3,20.4125,87.6840418,17.917015,21.6772
